"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Bloc1s4",8.22641215923058,0.278244835746799,0.588575316641186,0.472742957238938,0.636396575111573,1
"Bloc1s5",10.0456636853549,0.365122963146225,0.54428529326012,0.670830109994776,0.502328763611647,1
"Bloc1s6",23.802763267576,0.0716994945640853,0.358609401277674,0.199937576395461,0.841529402015493,0.957712225625404
"Bltp1",35.2900154484877,0.555024850417686,0.302966390269442,1.83196839069864,0.0669561300882243,0.328227844211991
"Bltp2",189.410984013859,0.177770612951787,0.160463763744992,1.10785518675917,0.267924361868545,0.653005140592691
"Blvra",9.86090400157616,0.119800480319873,0.556307411867893,0.215349423293901,0.829494899203885,1
"Blvrb",20.5846987056156,-0.324545362260053,0.395709690380553,-0.820160259274769,0.412124753734457,1
"Blzf1",10.4045943105688,-0.385853382019724,0.528825621462756,-0.729641996075069,0.465609044819367,1
"Bmf",19.700985633702,0.367238049929366,0.392593116522366,0.935416425999524,0.349573734963615,1
"Bmi1",14.1953222394816,-0.404214579710889,0.462417448044696,-0.874133494356853,0.382045558808007,1
"Bmp1",17.8384828490187,0.089182529798923,0.418921751942959,0.212885889513482,0.831415968653461,1
"Bmp2",29.7072306145462,-0.625239834204367,0.33860111180747,-1.84653804255634,0.0648141209230106,0.32275487223974
"Bmp2k",20.0923774221269,-0.167275048679561,0.385821816468251,-0.433555184128179,0.664611484739111,1
"Bmp3",103.332437411717,0.0615393934316962,0.196791588867215,0.312713535095343,0.754498311438045,0.930058875493434
"Bmp4",18.6038193087606,-0.153478613070134,0.410730890268674,-0.373671950920804,0.708648395977274,1
"Bmp5",18.9212259894685,-0.145677947207782,0.393141107897538,-0.370548752804933,0.710973658054761,1
"Bmp6",7.23196054627439,-0.0902110000617475,0.67435969101547,-0.133772823707635,0.89358221755112,1
"Bmp7",9.30950659597097,-1.26477279417645,0.583658206711577,-2.16697508855805,0.0302367536738242,1
"Bmp8a",3.99816233682311,-1.07402974418443,0.922867204905406,-1.16379663127646,0.244506437672034,1
"Bmpr1a",77.1013438770254,0.101755218074186,0.229406505998886,0.443558553978762,0.6573617764114,0.893115049282863
"Bmpr2",50.0353516423868,-0.462126515560233,0.258013515543088,-1.79109421685725,0.0732781770489654,0.344699518790554
"Bms1",20.6411052452005,0.247721450515338,0.389129983506372,0.636603348534519,0.524383243510064,1
"Bmt2",7.88803638981755,0.306952452512104,0.629212148798573,0.487836182276842,0.62566588060969,1
"Bmyc",10.8911735757288,-0.505121718322963,0.529715933007757,-0.953570936510922,0.340300873138225,1
"Bnip1",8.69651820574267,0.317104089723517,0.576746159985189,0.54981569314941,0.582445793787095,1
"Bnip2",12.6326887471134,-0.185266778319355,0.483823259583423,-0.382922430142924,0.701777279774737,1
"Bnip3l",24.2390626224321,-0.1626138373079,0.359480277652833,-0.452358160980792,0.651010982788912,0.891591541729251
"Bnip5",34.7073245965848,0.569399699117785,0.320114637778948,1.77873683961612,0.0752829164269782,0.350297515858094
"Boc",33.8964229363332,-0.389686968657399,0.312954547467912,-1.24518711042969,0.213062979476011,0.598342905988091
"Bod1",21.9288933534841,0.58444608078619,0.374306318313218,1.56141120839197,0.118426758983821,0.454358192524104
"Bod1l",20.5745419289658,-0.0429488106690106,0.387627326039777,-0.110799233655172,0.911775553065601,1
"Bok",17.3270053591825,0.0294975419329153,0.437036857905335,0.0674944032736585,0.946188117407971,1
"Bola1",8.76120780351879,-1.02744190916791,0.586304349270499,-1.75240369689614,0.0797044162136327,1
