"","DSSd00_1","DSSd00_2","DSSd00_3","DSSd07_1","DSSd07_2","DSSd07_3"
"Ccn2",4.05197847087677,4.31232297363496,3.8272158285946,3.4196387047409,5.1195257712281,3.07413806647877
"Ccn3",6.88572928071004,6.87062585299242,6.61539428344046,3.92498530044364,6.68901637130296,4.80123532819
"Ccna2",5.35472776184424,4.20470204174682,4.33683389744851,4.14339527511596,4.91602803193912,5.28600330674208
"Ccnb2",5.45035943173402,4.93318388661945,4.29272546317244,4.01740849883784,5.36174486007851,3.8641660411021
"Ccnc",3.55192755269995,2.71490352267318,3.57259869814195,3.34777328274376,3.29498351228144,3.25004789824177
"Ccnd1",6.59657470175888,6.50565856425371,6.74943391993231,6.70605545058399,6.57076699747156,6.39707699770437
"Ccnd2",6.44480054032381,6.095731043102,6.40040036039491,5.62157127037043,5.99166270358735,5.63618652070915
"Ccnd3",7.86604853453024,7.35704778677182,7.54777305537193,7.01441284868933,7.28940726651748,6.74063277403935
"Ccndbp1",5.27497018159271,5.59614508506886,5.56621253317742,5.44709806179909,6.1374654610426,5.64829918775674
"Ccnf",2.4651498701943,3.14065625309606,2.27132148278303,2.38441898470747,3.38644345370545,2.89904615443332
"Ccng1",5.53081828536014,5.34227172816918,5.60725143277394,5.66327697225476,5.62916059263141,5.64349095795892
"Ccng2",5.70014965633558,5.78275689207672,5.69119979524792,5.82983361026418,5.4827586065491,5.39810562791835
"Ccnh",2.47751755077925,2.87207367423009,3.74171053002349,3.62938513853379,3.73197275094426,3.65580779212397
"Ccni",6.83675366540157,7.03601966574302,7.05548583097865,6.95890153686166,7.10235154240425,7.45572657809913
"Ccnk",4.73805106771692,4.72748759480644,4.69808227586751,5.14590682218333,4.39376540728798,5.04031349368969
"Ccnl1",4.45686812611834,4.41263123287922,4.05431572949036,4.53462233558926,4.39512095743513,4.85529201440461
"Ccnl2",4.6573368009105,5.0910451166791,4.75021343840004,4.32566735507075,4.88667310343516,3.84414137638229
"Ccnq",4.57911455172675,2.65089095461336,4.04522391801707,3.93110684799529,4.26663500740429,3.41868740432207
"Ccnt1",3.29907925012637,3.40757623050865,3.37991380642875,3.72096262432516,3.75013436432119,3.83120003641447
"Ccnt2",3.14708568659897,3.3381146518248,3.00782196133204,3.39151237629592,2.93163003560085,3.08472862041976
"Ccny",5.23997313632122,5.55553299049239,5.17684814096516,5.08026452406145,5.10695758914538,4.89984005536656
"Ccnyl1",3.10345540814032,1.98364825453189,2.54141672334976,2.65935820978515,1.8289670195233,2.68357214610868
"Ccr1",0,2.97166279171483,1.08189511598203,2.61636006686758,3.15121818018363,2.86438388181063
"Ccr5",0,0,0.469448024861047,1.79664723947956,1.75511920097306,1.81716061954522
"Ccs",8.12093480319689,7.83818041974689,8.08225850224081,7.02763165906319,7.28905596851042,6.99520690274796
"Ccser1",1.90806195439975,2.86473358587883,2.29721222937031,2.35392731016538,2.68457428968535,2.22356926974961
"Ccser2",3.6400506294952,3.58690240092613,4.00892012225123,3.7323704999532,4.26849873621683,4.16888927267654
"Cct2",7.40547552307726,7.44472491783182,7.46795953296531,7.77607827064037,7.85723606460041,7.71394389544975
"Cct3",7.22012245854678,7.25759671563059,7.16423478080906,7.50708084092097,7.37702531823523,7.22437281086834
"Cct4",6.62655025231477,6.35159861138621,6.80495966038326,7.15627415400344,6.72149815679836,7.35230278825035
"Cct5",7.35800877586345,7.62990989412131,7.32007342683939,7.922807724564,7.68589163834829,8.0241886285091
"Cct6a",6.86423384791354,6.50064064496943,6.75504392169012,6.78152706942833,6.57637007402848,6.91487629100353
"Cct7",7.15623122219559,7.10186117668255,7.01480435455023,7.22789487061879,7.03770827317602,7.0732891813355
"Cct8",6.76805209259346,6.33351301424825,6.60699880417773,6.95042732695635,6.50460865167288,7.24947571928874
"Ccz1",6.00871095052289,5.08250208816734,5.12855572302532,5.87113672395646,5.93011879856595,5.81594851296742
"Cd109",2.8833123498116,2.43612789735394,3.26884377444701,2.69115933702388,2.64174120665364,2.0133316847819
"Cd14",4.88125489004774,4.73343556255589,4.80698161645519,6.05664330299339,5.74798691661017,5.5848887058494
"Cd151",9.88296843002256,9.95824047440679,10.2690044750116,9.90179310571501,10.0266096971524,10.0105763070105
"Cd163",2.57309740043697,2.61745506812759,1.95370982245019,3.04664639932858,2.60208747975264,2.82004736764671
"Cd164",7.78523708842169,7.80286253236332,7.8077184266862,7.86951726350451,8.15853852870101,8.37477381055495
"Cd177",5.05028246309793,5.53133520868123,5.38551472065962,5.98051822523892,6.54819955225228,6.78522445666141
"Cd200",3.83505436367969,4.01314304140825,3.55883278950845,4.09645130267512,4.63177769387492,4.4074671662462
"Cd248",4.14891682974329,4.19912608763037,4.35282968597553,4.14922296018032,4.18175424134388,3.87422557167904
"Cd24a",10.2421067397887,10.7083508199458,10.4409162166102,9.23801282765399,9.75954443439984,10.0075531920948
"Cd276",2.62924107834438,4.02219764463988,3.29004022114667,2.73321152997965,3.25154135565225,3.90647832296305
