,DSSd00_1,DSSd00_2,DSSd00_3,DSSd07_1,DSSd07_2,DSSd07_3
Prdx6-ps2,35,32,42,36,35,41
Gm11897,9,8,7,12,9,13
Gm48886,55,47,63,65,82,127
Gm11896,1,3,4,4,3,4
Gm42966,134,207,171,110,115,113
Gm45402,1,1,0,0,0,0
Gm11893,77,101,66,61,69,64
Gm33815,3,2,3,2,4,0
Gm40375,33,40,48,37,26,26
Actr2,140,166,136,98,92,89
T,31,37,38,15,10,5
Gm45731,106,107,98,85,108,84
Gm6914,26,23,24,34,22,34
Mrgprf,1,3,1,1,1,2
Rnf168,149,127,138,184,184,185
Gm7275,21,22,25,20,27,19
Slc12a6,0,0,1,0,0,1
Ddx19b,53,52,50,77,61,77
Gm28255,8,5,11,3,5,11
Slc30a3,30,31,27,35,29,36
Gm37061,10,10,10,10,11,18
Zfp551,14,5,5,6,6,4
Gm8969,0,0,1,1,0,1
Gm21893,18,15,16,11,20,16
Gm2930,0,3,0,2,3,2
Gm16531,20,18,30,17,33,34
Dnajb5,12,19,10,22,23,8
Gm26585,1,3,0,2,2,1
Gm50481,76,85,90,58,70,59
Gm13423,4,5,6,6,4,6
Gm21171,1,0,1,0,0,0
Gm18553,11,13,11,14,19,13
Gm16304,276,237,245,309,347,288
Prkab1,129,122,118,154,112,120
1700091H14Rik,11,6,10,5,12,9
Gng8,17,4,9,10,12,10
Gm16305,0,1,0,0,1,0
Gm2445,13,19,7,15,12,12
Gm11898,25,16,27,26,24,13
Ccdc13,0,0,0,2,0,2
2310005E17Rik,5,7,4,8,8,6
Catsperg1,42,34,34,42,62,48
Gm49753,7,4,7,6,10,6
Gm29501,5,6,12,8,10,8
Gm49752,50,37,47,42,43,59
Gm48184,3,1,2,8,4,1
Gm37425,4,3,5,3,6,1
Gm36997,20,28,29,54,28,26
Gm44214,175,182,162,150,147,132
Gm42809,2,4,2,2,4,8
Slc49a4,3,3,3,2,4,4
Drap1,23,28,32,50,29,34
Gm11795,29,21,32,39,24,38
Gm28442,8,10,8,9,8,5
Sh3pxd2a,2,0,0,0,1,1
Olfr1378,6,8,4,8,6,11
Gm11800,34,22,28,35,28,31
9530018H14Rik,0,1,0,1,0,1
Gm28999,1,0,1,1,2,0
Potegl,13,14,11,14,12,14
Gm45222,32,22,28,26,30,35
Picalm,8,7,8,4,5,1
Myoz1,20,16,21,17,10,23
Gm17166,22,24,13,12,14,13
Gm45483,3,2,6,2,6,8
Gm16179,2,0,1,3,1,2
Gm45809,16,16,25,26,27,28
Gm17820,0,1,0,1,0,0
Gm18726,0,0,1,0,1,0
Gfra3,2,1,3,3,2,0
Gm13422,0,1,2,1,1,0
Vmn2r99,4,2,2,5,4,1
Ptgir,12,8,6,5,7,10
Gm37769,1,3,8,7,6,5
Gm49073,9,10,6,11,15,10
Dynlt1-ps1,1,3,4,1,1,0
Gm19554,11,9,16,8,16,10
Gm14558,11,2,4,5,6,2
Gm11799,0,0,1,0,0,1
Gm48207,0,0,0,2,0,1
Gm14508,4,3,3,5,4,4
Ighv13-1,2,5,9,6,5,4
Gimap1,0,1,1,0,0,0
Gm37778,0,1,1,0,1,0
Gm48203,1,1,4,1,4,2
Rpl18-ps2,1,0,0,1,1,0
Zfp599,3,3,2,3,4,6
Gm42428,112,113,93,101,120,139
Gm42427,0,1,0,0,0,2
Gm48206,9,6,4,4,5,8
Tfdp1,11,11,15,17,12,13
Gm50117,79,60,82,72,78,98
Tmtc2,2,2,4,3,1,2
Gm7125,13,10,10,15,10,15
Gm37155,0,2,0,0,2,0
Gm12031,62,48,67,72,80,82
Gm17165,1,1,0,0,1,1
4933422A05Rik,1,0,1,0,1,0
Gm29170,27,25,35,31,48,42
Sirt6,10,4,5,3,4,4
Ighv3-7,297,400,338,346,494,344
1700025H01Rik,239,191,201,209,258,202
Gm6408,0,0,0,0,1,1
Gm15321,0,0,2,0,1,0
Dmkn,2,3,4,2,4,3
Ighv8-1,2,2,2,1,1,3
Gm43604,42,35,32,41,46,42
Cpn2,6,5,7,7,6,6
Kcnv2,1,2,5,3,1,2
Gm8451,3,2,3,4,5,3
Gm7621,3,4,2,1,2,0
Gm11905,12,10,27,25,12,19
Nuak2,25,23,20,30,25,25
Gm49439,40,28,30,32,44,43
Unc45b,12,5,6,13,4,7
4931413I07Rik,22,27,14,22,23,23
Gm49630,27,20,28,36,31,21
Col9a2,0,1,1,1,1,0
Gm35865,1,1,1,0,0,1
D830013O20Rik,12,10,11,16,12,15
Gm49441,0,1,0,0,0,1
Gm7995,2,1,3,3,1,0
Gm11902,14,22,22,14,24,17
Gm8011,4,1,1,5,4,7
Gm13065,25,24,31,46,50,43
Gm18531,8,2,1,3,4,2
Gm49452,50,44,42,38,47,61
5033417F24Rik,18,16,13,20,14,12
AU022133,0,1,0,0,0,1
Dusp28,10,9,15,18,15,17
Gm18092,0,2,2,1,1,0
Siah2,12,16,9,19,20,25
4930555F03Rik,7,7,9,6,9,7
Ncor2,1,0,0,1,0,0
Sdk2,26,25,24,16,29,30
Gm41277,2,3,4,2,1,0
Stn1,67,72,55,78,57,52
E330014E10Rik,4,1,1,0,3,2
Tmem132b,1222,984,1025,637,967,617
Mindy4b-ps,2,3,2,3,3,5
Gm45696,12,12,13,25,16,24
5330411J11Rik,9,11,12,17,10,20
A930028O11Rik,28,29,31,35,38,41
Scaf8,4,3,5,7,2,1
Gm13549,20,24,21,12,20,12
Gm8318,16,17,17,25,11,23
Gm11914,35,28,32,41,36,32
Mdfic,14,16,19,25,19,23
Gm7993,1,1,1,0,2,1
Thoc2l,29,21,39,14,25,30
Gm11926,11,6,11,10,5,9
7420701I03Rik,8,8,4,7,7,9
Gm44974,21,7,15,12,4,14
Atp4b,11,6,11,12,15,11
Gm28636,126,114,112,121,126,116
Ypel4,0,3,5,1,2,1
Ccser2,11,7,9,15,15,9
Gm11908,17,13,14,21,29,16
Gm5138,44,38,40,34,30,28
Gm11909,18,18,26,31,33,25
Cfl1,0,2,2,1,1,1
Gm28558,9,9,6,4,15,12
Zfp638,2,2,2,5,1,1
4933427I04Rik,127,144,144,129,141,131
Ttc22,21,29,18,23,18,20
Iqub,1,1,0,1,1,3
Gm45410,0,1,0,0,0,1
Irgq,3,4,0,2,1,2
Rps28,4,2,8,2,12,15
Vmn1r69,6,2,6,6,5,4
Gm28393,55,66,87,59,56,46
Gm43990,23,17,19,21,17,11
Igflr1,32,35,41,48,33,17
Anxa4,9,7,5,7,9,10
Luc7l2,68,64,38,81,65,62
Psenen,7,3,4,5,8,6
Gm37288,47,25,55,56,42,55
Gm28052,4,7,3,2,4,1
2010106G04Rik,53,56,57,59,66,63
1700020D05Rik,1,0,0,0,2,0
Cmtr1,2,4,7,4,3,3
Gm20932,34,36,35,31,48,38
Gm48088,9,8,12,17,13,13
Iqank1,3,2,3,1,5,5
Gm45341,2,3,1,1,0,0
Aig1,1,0,0,0,1,0
Gm35454,2,2,3,5,0,0
Gm5844,0,1,2,3,3,3
Tmem217,85,91,86,89,116,71
Gm48841,59,62,64,78,88,63
B430219N15Rik,13,14,5,7,9,6
Gnb4,45,40,44,66,52,51
Ginm1,29,47,31,39,37,29
Gm14051,34,23,20,27,33,28
Nampt,48,53,62,77,71,64
Gm45386,60,64,50,32,24,23
Slc23a2,281,327,314,254,282,239
Gm35549,0,0,1,0,1,0
Tlx2,38,19,34,28,36,25
Gm45716,11,1,7,11,13,16
Gm21524,5,9,8,5,6,9
Tcaim,7,7,9,5,11,1
Gm32105,36,12,23,30,24,26
Mmd,1,0,2,0,1,2
Vkorc1,2,3,2,4,2,4
Ccdc167,74,79,84,109,91,72
Gm32975,1,1,1,0,1,0
Zfp606,29,28,12,22,24,22
Adnp2,1,1,0,0,0,0
Gm17204,6,12,5,12,7,16
Cdon,8,6,4,6,4,6
Ak1,11,14,13,9,13,7
Zfp646,47,27,31,35,42,27
Gm41787,4,4,2,3,1,1
Gm7447,5,11,3,4,3,5
Gm17162,5,7,0,7,4,2
Gm3008,1,0,0,1,1,1
Gm5721,24,20,6,15,11,14
Bhlhe22,0,2,1,0,1,0
Atg4d,16,16,17,12,10,11
Gm28487,3,4,1,3,2,6
Zfp445,38,33,34,36,27,27
Gm48857,1,4,5,6,6,2
Gm11928,16,10,23,12,7,9
Gm8330,24,24,19,25,21,16
1810009A15Rik,1,1,0,0,1,1
Gm11956,34,31,29,32,39,34
Gm3404,0,4,0,4,3,5
Slc4a3,92,121,85,105,84,77
Gm8679,2,1,0,3,1,3
Gm36210,58,61,53,109,100,85
Gm12306,5,4,1,2,5,1
Mfsd4a,19,17,22,25,24,24
Prkch,23,39,31,38,35,35
Mycbp,10,18,20,31,31,26
Tes,2,1,1,2,1,3
Gm3409,11,14,15,13,14,4
Gm47140,89,77,68,56,87,71
Gm47455,4,4,0,3,1,3
Cpt1c,0,0,2,1,1,2
Gm49970,31,35,34,33,40,29
Gm41349,56,57,59,58,63,58
Gm5687,12,17,8,9,9,9
Gm37083,17,17,18,14,10,19
Gm38060,2,0,0,0,1,3
A530083I20Rik,8,7,7,6,15,14
Gm49416,28,30,25,26,34,16
Eppk1,34,36,44,41,28,41
Rapgef1,56,48,39,56,45,59
Ints5,0,0,1,2,0,0
Pan2,1,1,2,1,1,1
BC024139,2,6,1,5,6,3
Gm17161,14,20,8,36,41,49
Homer3,15,10,10,9,9,8
Gm3015,12,9,12,6,15,6
Lbhd1,1,2,5,0,2,4
Tuba1a,46,32,44,69,69,53
Gm3025,16,14,20,16,22,16
Gm44824,1,1,1,3,2,1
Gm44855,0,0,0,1,2,1
Gm4876,2,2,0,6,8,5
Gm6458,2,1,6,2,1,1
Gm45388,5,2,2,3,3,0
Gm9892,62,47,61,64,56,56
Gm6463,3,5,2,5,2,2
Gm49632,1,0,0,0,0,1
D17H6S53E,8,5,7,6,10,13
Gm44983,1,1,3,1,2,0
Tnfrsf8,10,14,14,10,9,16
Cckar,14,15,13,18,20,17
Amdhd1,1,1,0,2,3,0
Csnk2b,1,0,1,2,0,0
Gm28491,29,17,19,27,30,20
Olfr1564,10,8,8,12,19,16
6030458C11Rik,81,94,94,80,77,68
Crb1,5,5,2,4,8,2
Gm29478,1,0,0,0,0,1
Gm37987,10,15,6,5,6,1
Gm31409,9,6,9,7,9,4
Plscr5,11,11,16,25,6,17
Gm12749,9,21,18,8,11,15
F11,10,11,9,18,11,10
Plscr1,4,2,0,2,4,3
Rai1,19,12,22,20,21,12
Vmn2r-ps123,37,17,30,39,54,63
Gabrb1,43,49,36,47,61,71
Vmn2r-ps124,1,0,0,0,0,1
Vmn2r-ps125,6,1,4,3,1,3
Gm48860,0,1,1,0,0,0
Olfr63,24,29,16,18,20,37
Srebf1,2,0,0,4,3,3
4930578M01Rik,4,2,1,5,2,5
Atp8b4,0,2,1,0,0,0
H6pd,3,5,4,5,5,7
Gm8973,18,20,28,23,24,33
Gm38562,26,15,20,21,25,21
Tuba1c,47,57,56,24,31,40
Gm15616,21,31,37,20,25,32
Plcb1,0,2,2,0,1,1
Gabra4,2,1,2,3,4,1
Zfp617,2,5,3,3,3,4
Plscr2,24,13,16,26,28,28
Zfp882,0,0,0,0,1,1
Elk4,84,62,62,89,93,110
Vmn2r104,40,45,48,40,31,43
Gm49573,0,4,3,2,0,2
Gm6030,20,14,14,19,18,18
Pi4ka,4,8,5,2,2,1
Gm13067,3,1,4,4,0,1
Orai2,0,2,0,0,1,1
Slc45a3,6,9,7,8,10,12
Gm29139,28,17,26,31,32,37
Agfg2,1,0,1,1,2,0
1700057G04Rik,12,16,6,19,22,25
Gm15617,2,0,2,1,0,2
Gm44903,2,3,2,3,4,3
Gm11335,0,0,2,1,0,1
2010110K18Rik,8,4,7,7,10,14
Gm47701,0,1,0,1,1,0
Gm49679,4,2,6,0,2,2
Gm43834,0,1,1,1,1,0
Olfr784,12,12,13,10,18,17
Gm44750,28,20,11,15,17,15
Fibcd1,8,11,7,11,9,12
Gm5481,463,480,457,653,684,642
Mphosph9,19,15,29,34,71,37
Olfr387-ps1,0,0,1,1,1,0
Mup-ps3,22,31,27,29,33,23
H2ac10,3,0,2,1,0,1
Gm12889,7,4,1,2,5,3
Gm3693,2,1,1,0,1,1
Dctn3,22,27,37,36,33,36
Gm49704,55,65,77,113,99,98
Gm20522,11,24,18,25,21,14
Zfp422-ps,17,12,15,23,15,24
Zscan25,62,62,68,54,59,61
Gm17809,5,10,4,9,7,9
Gm47885,0,0,0,1,1,1
Gm44976,17,23,19,30,22,21
Gm44977,34,24,26,17,32,36
Gm44979,8,15,13,21,10,16
Gm17984,15,10,5,11,10,8
Zfp81,1,0,0,0,5,2
Gm28529,16,13,16,19,21,26
Lmbr1,3,5,3,9,12,3
Gm45673,14,19,22,40,23,25
Gm15753,14,30,21,12,18,9
Gm13172,50,63,65,90,49,65
Gm833,0,0,1,1,2,0
Gm9685,28,29,21,21,30,26
Gm13173,1,0,1,0,0,0
Troap,1,0,0,0,1,2
Gm48823,1,0,0,0,1,1
Rab11fip4os2,29,37,27,29,37,26
Parp9,1,0,0,0,1,0
Aga,2,4,2,1,3,5
Zbtb41,26,21,29,22,20,29
Clrn1,40,28,31,34,41,43
Gm42983,1,0,1,0,0,0
Galt,4,3,4,1,3,7
Gm19056,13,2,9,7,10,12
Gm47961,45,53,50,41,54,54
Fcrl5,6,4,2,3,6,2
Sufu,13,5,3,3,4,1
Serpind1,434,426,499,503,528,490
Gm40330,0,0,0,1,2,2
Gm42953,21,20,22,17,17,12
Gm8778,15,8,14,25,26,28
Cfap298,6,6,9,11,16,15
Cyp4f18,31,34,42,29,48,35
Gm11359,3,3,3,3,6,4
Gm13024,16,13,11,19,17,14
Gm13224,0,1,0,0,1,0
Gm3547,21,13,20,34,19,28
Cabyr,39,51,50,36,52,42
Vmn2r-ps126,0,0,2,1,2,0
Gm13230,66,66,73,31,47,30
Platr16,6,14,16,8,13,12
4930545L23Rik,0,3,0,2,0,1
Adam23,6,3,5,3,4,6
Gm21977,45,51,49,40,41,31
Gm6717,1,1,0,3,1,1
Gm48217,8,9,6,6,12,7
Gm3102,0,0,0,0,2,2
Ankrd35,12,22,17,19,16,22
Gm8204,35,23,32,32,25,39
Gm5870,33,45,38,36,23,19
Gm12885,10,12,10,12,9,14
Gm5674,23,26,13,15,19,14
Gm12884,1,2,4,5,5,4
Rgs2,49,30,45,39,49,41
Gm44665,3,2,1,2,1,2
Olfr388-ps1,2,6,7,4,7,5
Rspo2,72,50,86,118,110,86
Gm17946,0,0,0,1,2,0
Gm11809,12,17,14,13,18,16
Aqr,19,23,23,27,34,33
Gm13194,7,9,11,10,9,11
Cox7c-ps1,485,568,549,586,668,579
Gm48298,4,2,8,3,8,4
Asb4,2,0,1,0,0,0
Nhlrc4,57,45,51,51,45,56
Gm27202,6,1,3,2,2,1
Gm8082,1,0,0,0,1,0
Gm28572,46,53,41,64,51,53
Gm13193,13,21,15,18,15,12
Gm28571,0,0,1,0,1,1
Tmcc2,17,19,12,48,34,44
4930433B08Rik,1,1,2,3,0,2
Gm29049,1,1,0,0,0,1
Gm4125,22,20,16,27,26,29
Gm20825,27,20,33,40,47,27
Gm29047,3,2,4,6,4,5
Gm37930,2,0,3,4,2,3
Rsph3a,20,25,23,31,31,39
Mup-ps28,6,13,10,10,11,18
Pomk,0,1,0,1,0,0
Slc27a2,16,15,25,17,18,29
Gm37098,7,5,5,4,10,6
Gm36189,302,285,289,225,370,209
Mroh2b,1,2,2,0,0,0
Gm13223,1,0,0,1,3,0
Fpr-rs7,0,0,1,0,1,1
Gm40828,2,3,4,3,5,2
Fpr-rs6,2,1,4,2,7,3
Zkscan4,0,1,0,2,1,0
Clec2l,21,7,12,16,28,12
Ech1,18,18,12,21,37,35
Gatd1,0,1,0,1,0,0
P2ry14,0,1,2,1,1,0
1500032F14Rik,29,24,32,32,41,48
Gm13633,23,16,18,23,16,16
Gm49519,78,69,78,79,99,105
Ucn,3,2,1,1,0,1
Id2,1,1,0,0,0,2
Gm26646,5,5,4,7,9,5
Gm45665,4,10,1,3,3,1
Cdcp1,5,5,1,4,3,3
H3c8,3,0,3,3,3,4
Zfp628,6,9,11,10,7,4
Gm44588,13,12,20,21,15,18
Zfp575,49,55,43,62,60,55
Cobl,33,29,36,44,29,42
Olfr786,6,23,15,10,13,5
Ccdc38,1,2,0,0,1,1
Gm48396,6,3,1,4,2,2
Gm37951,20,19,16,12,6,20
Gm48914,2,3,2,0,2,0
C1ql4,9,4,5,8,7,3
Gm5612,0,0,1,1,0,0
Gm10683,1,1,1,0,0,1
Gm4854,15,17,20,16,12,19
Prl7d1,1,0,0,0,1,0
Gm34333,4,8,4,1,3,4
Ube2l3-ps1,3,3,5,6,7,1
Gm47026,11,7,11,13,17,16
Prss22,3,3,4,1,2,4
Rapgef6,13,8,15,10,9,9
Krt28,5,4,6,11,6,8
Gm47165,503,480,448,400,414,390
Gm3123,2,7,5,0,2,3
Gm11424,20,30,17,17,14,29
Gm12880,14,9,12,11,18,14
Gm29395,9,2,7,7,3,5
Supt4b,159,130,152,148,156,153
Rgs13,62,74,70,82,77,74
Gm31545,0,0,1,0,1,0
Ankrd24,0,0,0,2,1,2
Gm48379,26,19,26,24,23,23
6430553K19Rik,53,53,55,45,63,46
2700089I24Rik,35,27,38,47,40,38
Gm13228,6,3,2,3,2,1
Tvp23b,0,0,0,1,3,0
Gm19956,17,15,24,29,29,21
Gm8484,0,0,1,0,0,1
Nhp2,4,7,10,4,5,9
Rnf150,0,0,0,1,2,0
Krt10,19,16,16,18,13,19
Gbp4,1,2,0,0,1,4
Gm50066,0,1,1,0,0,0
Rmnd5b,96,102,91,81,77,93
Gm37518,1,0,2,1,0,2
Gm17203,11,17,20,22,20,19
Gm14653,0,0,0,3,1,0
Gm12778,2,0,1,0,0,0
Lif,2,1,1,1,0,2
Gpr87,42,33,34,60,47,45
Gm28496,2,0,0,2,0,0
4930461C15Rik,2,5,4,0,6,3
Ssc5d,0,2,0,0,0,1
Blvra,3,4,3,5,8,8
Gbp8,21,27,28,28,10,19
E330021D16Rik,5,7,4,6,7,5
Tubg1,4,2,3,3,0,3
Gm45544,13,10,9,8,6,15
Gm14559,0,0,0,1,0,1
Gm45543,2,3,4,4,3,6
Olfr373,94,74,96,96,107,101
Gm6900,0,0,2,0,1,0
Gm42944,1,1,1,2,0,2
Olfr703,1,2,0,0,0,0
Actrt2,0,1,1,1,0,2
Rc3h1,113,95,113,86,114,99
Gm9658,7,5,4,2,3,2
Phtf2,34,36,35,45,51,47
Gm10779,68,47,57,84,74,86
Gm35333,46,51,39,39,49,29
Slc9a9,8,4,12,3,7,6
Gm13954,74,61,76,81,84,76
Mup-ps6,1,6,4,3,4,4
Tmem171,18,27,30,29,27,24
Rab11fip2,1,0,0,0,1,0
Gm28297,29,30,29,28,39,33
Gm12878,0,0,0,3,2,0
Tmem170b,0,1,0,0,0,2
Kin,4,6,1,2,2,0
Cntnap5a,397,350,362,409,446,516
1700029H14Rik,28,25,23,29,26,25
Gm21753,36,24,23,31,26,25
Mmel1,27,27,30,26,38,31
Gm6728,2,2,2,3,0,1
Rpl36a-ps3,8,16,9,13,20,15
Lbx2,2,0,2,0,1,0
Slc24a3,2,0,0,0,1,0
Gm19965,3,1,2,3,3,0
Gm2314,4,4,13,8,9,9
Gm42859,8,5,5,8,13,10
Gm31070,0,1,0,0,0,1
Gm11691,1,0,2,0,0,0
Gm21895,14,5,14,10,11,6
Gm19193,0,0,2,0,1,1
Gm47387,18,17,24,24,25,29
Gm3141,3,0,2,1,0,3
4930504C09Rik,3,5,2,1,2,0
Mrpl53,57,45,54,103,95,119
Gm17044,8,10,8,18,13,25
Gm11692,5,3,5,4,11,11
Gm38047,2,2,3,1,4,1
Gm17043,2,5,6,4,2,3
Gm42688,9,13,14,14,17,17
Ccdc85b,3,0,0,10,2,4
Gm17042,0,1,1,2,2,1
Gm5216,0,0,0,12,3,16
4932435O22Rik,0,0,0,6,2,1
Gm12703,2,0,1,7,4,13
Gm28361,21,26,46,35,45,46
Zfp813-ps,15,8,7,12,13,19
Gm7316,12,14,16,21,24,22
Gm12704,85,67,71,81,62,70
Gm49430,1,4,2,1,1,2
Gm28362,1,0,1,0,0,0
Gm19199,2,0,0,0,1,2
Wfdc5,0,2,1,2,3,2
Gm8122,1,1,5,3,0,0
Gm18182,0,0,1,0,1,0
Gm5217,11,16,20,16,24,20
Gm50217,5,3,2,6,7,3
Gm15180,5,4,9,11,6,16
Olfr707,1,2,5,2,6,6
Gm7722,22,22,23,28,27,28
Gm12893,7,7,3,9,16,8
Gm12895,8,3,6,12,12,8
Gm15182,1,3,0,1,0,2
Lysmd3,26,23,31,21,26,31
Jpt2,194,193,186,164,200,183
B4galt7,36,26,38,40,37,41
Trappc2l,31,26,31,24,35,29
Ndufa7,3,3,5,5,3,5
Gm29068,70,70,70,39,49,39
Gm44582,11,5,8,8,15,10
Gm12876,12,6,6,10,12,9
Gm29069,2,0,1,0,0,1
Gm50435,32,42,37,32,36,26
H2bc8,1,0,0,0,1,0
Gm10105,7,6,5,4,11,6
Shisa6,18,12,12,16,25,13
D930048N14Rik,234,211,161,162,268,206
Hyls1,6,2,8,6,11,8
Dnah9,2,1,6,6,7,8
Gm42698,0,0,0,2,1,0
Pate3,1,0,0,1,0,0
Nr1d1,12,25,14,14,20,14
Gm47634,4,1,1,3,2,2
Scamp4,21,23,15,19,21,13
Gm11205,1,3,0,0,0,1
L1td1,0,1,0,2,2,0
Gm17153,44,23,30,15,18,27
Lrrc8e,5,0,5,4,6,3
Map4k4,0,1,0,0,0,1
Erbin,10,5,10,12,4,15
Gtf2h4,2,1,1,1,8,3
Gm21821,9,14,10,8,10,9
Gm45379,7,5,8,9,12,10
Nlrp4b,17,18,14,18,31,31
9530026P05Rik,1,1,0,0,0,0
Gm49322,3,3,4,6,2,2
Selenok-ps7,12,8,7,9,4,1
Catsperz,59,73,81,83,88,71
Igkv14-130,20,15,12,17,25,19
Cd200,1,0,1,2,0,0
Gm45522,4,11,16,24,10,9
Gm11511,2,2,1,2,0,2
Sipa1l1,3,3,6,1,2,2
Acbd4,20,13,7,14,9,11
Pabpn1l,49,62,58,58,64,39
Gm5313,30,40,38,45,44,39
Gm43923,4,7,4,7,6,7
Hmgb1-ps4,21,20,31,27,24,29
A730049H05Rik,8,8,5,15,11,17
Gm14968,0,1,0,0,2,1
Gm816,7,9,2,4,3,2
Gm15737,37,41,35,41,25,30
4632411P08Rik,91,112,92,128,116,95
Gm38265,3,5,4,2,5,1
Gm44220,10,10,10,7,7,13
Gm28169,53,73,66,61,73,62
Gm28360,91,97,80,91,80,71
Gm7195,13,13,14,12,21,10
Adamts9,11,10,8,5,11,9
Podxl,73,62,70,82,78,65
Gm17541,21,20,20,20,29,24
Tmco4,36,26,31,28,32,27
Itsn2,10,5,6,6,5,14
Gm7145,179,227,212,157,159,125
Zfp770,4,6,5,8,4,3
1700001F09Rik,0,0,1,3,1,1
Gm47787,47,61,42,51,44,33
Gm12003,17,20,25,32,20,21
Ttc34,35,37,25,15,22,25
Gm47171,96,97,105,110,91,100
Lztfl1,115,86,133,111,141,99
Gm28096,9,2,2,7,2,7
4930551L18Rik,54,41,53,37,42,28
Gm12004,17,22,22,34,19,18
1700096K18Rik,1,1,0,1,0,0
Eml2,156,178,166,132,181,162
H3c4,25,17,20,16,24,28
Ebag9,0,1,0,2,0,1
Mc1r,2,4,6,3,6,0
Gm43141,5,7,4,5,4,6
4930554G24Rik,1,2,0,1,1,1
Fam135b,9,10,4,5,4,2
Gm12005,113,128,116,128,135,100
Anapc16,1,2,2,2,3,0
Gm39271,2,2,2,1,2,2
Gm10062,3,3,2,2,2,1
Gm45890,15,25,19,11,11,15
Gm43972,13,7,12,10,19,3
Dppa2,220,221,261,229,282,174
Insrr,35,31,35,43,53,33
Rps6ka4,12,20,12,9,14,12
Gm43143,105,150,149,120,152,109
A630072M18Rik,6,14,15,10,9,8
Wdr36,0,0,1,0,0,1
Jun,2,9,12,11,1,7
Fut11,3,3,2,1,1,3
Gm15693,3,9,3,3,8,6
Gm19921,12,10,2,8,18,11
Vegfc,20,40,31,34,38,29
Gm37141,0,0,0,1,1,0
Gm5485,0,6,1,6,3,2
Gm13115,3,5,2,5,1,5
Gm49315,10,5,5,11,11,7
Gm43268,44,40,32,44,41,36
Cyp3a63-ps,33,25,45,64,68,66
Gm26550,0,0,1,0,1,0
Gm8325,13,9,5,13,10,5
Gm34165,2,5,3,3,0,0
Gm13231,1,3,0,2,4,1
Gm4598,25,30,20,23,29,30
Tvp23bos,2,6,7,7,9,7
2200007N16Rik,45,49,39,47,32,58
Zfp276,5,9,11,12,6,5
Cdrt4os2,7,12,11,9,9,8
Vmn1r225,1,1,2,1,1,0
Olfr711,11,7,9,7,7,12
Krt20,3,0,1,0,0,1
Gm43626,0,0,1,0,1,1
Eif3e,36,36,47,25,33,28
Gm4787,10,6,11,7,6,4
Gm8138,2,1,3,4,3,2
Gm5145,0,0,0,1,1,0
Ano7,16,16,18,15,25,26
Gm49072,321,354,349,394,339,343
Gm5799,195,221,234,207,256,240
Spata4,4,9,9,7,15,7
Gm3216,8,15,9,17,23,13
H4c4,209,193,183,231,258,259
Igkv9-128,0,0,1,0,0,1
Gm47733,0,1,1,0,0,2
Gm15561,90,65,92,74,102,110
Klhdc1,1,2,2,0,0,0
Mtfr1,6,4,3,4,4,5
Gm13094,14,13,16,18,22,22
Neurl3,28,33,16,12,20,27
Cyp3a11,1,0,0,1,0,0
Zkscan8,44,56,50,52,31,36
Gm12851,2,0,2,0,2,1
Gm32023,10,5,4,10,13,13
Gm47531,10,15,9,14,17,24
Gm32255,0,1,1,0,1,1
Arid5a,91,79,100,87,107,100
Zbtb1,12,8,23,10,15,11
Gm6203,8,8,16,18,6,24
Natd1,6,10,13,9,9,11
Maz,11,16,19,10,24,12
Gm44700,1,1,1,0,0,0
1700046C09Rik,2,3,2,3,2,2
Gm49707,4,4,1,3,4,6
Gm44699,0,0,0,1,0,2
A430005L14Rik,4,0,0,3,5,3
H2bc6,113,122,150,158,200,179
Klhl15,2,2,0,2,0,1
Gm6158,85,91,90,89,113,88
Gm31392,0,0,1,0,1,1
4930426I24Rik,3,3,5,0,4,1
Hspe1-ps2,2,4,1,3,2,3
H1f4,7,5,4,6,6,5
Pom121l12,154,1,7,7,3,4
Dtnbos,1,0,1,1,0,1
Gm17105,1,0,0,0,0,2
Hgfac,7,10,7,8,8,4
Gm28142,1,1,2,0,2,1
Sohlh2,7,11,11,10,14,12
Gm11574,19,16,14,3,5,6
Ecm2,3,7,0,0,4,2
Osbpl7,14,14,27,9,24,20
Cdrt4os1,0,1,0,1,2,0
Kdm3b,77,76,79,70,96,80
Gm5183,45,40,41,65,41,87
Gm12707,2,0,0,2,1,1
Vps9d1,2,3,1,1,3,3
Tnfrsf19,0,1,0,0,3,3
Gm13848,1,3,2,3,1,0
Gm9905,16,19,14,11,8,12
Gm13849,0,1,1,0,0,0
Vmn1r5,54,37,45,37,43,33
Lnp1,7,5,5,4,2,4
Dcaf17,274,228,297,294,211,271
Gm8938,2,4,1,5,3,4
Erlin1,1,0,1,0,2,0
Slc35d1,96,120,134,146,116,136
Gm28564,1,0,1,2,2,0
Gm45654,48,43,49,42,51,41
Gm609,21,27,22,20,24,24
Gm12010,0,0,1,1,2,1
Tsc22d4,1,0,1,0,0,1
Gm12011,85,79,99,73,73,65
Igkv9-124,1,1,2,1,1,2
Dnajc11,0,0,2,1,0,0
H4c3,3,0,4,2,4,0
Gm16127,38,43,41,29,28,29
Itpa-ps2,3,1,1,1,0,0
Gm16126,0,0,1,1,2,2
Gm6734,2,2,1,0,0,1
Dclk2,24,32,37,33,19,20
5330413D20Rik,0,1,0,1,0,0
Gm16205,10,13,18,15,21,14
