"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Nudt14",17.4432621827091,-0.652544335983998,0.433202926233605,-1.50632485716893,0.131983800074723,NA
"Nudt16",15.5685996966153,0.138937283691604,0.44687967316196,0.310905355592779,0.755872572941861,NA
"Nudt16l1",21.1286634894646,0.354470529140308,0.380748658231691,0.930983002767688,0.35186235655767,NA
"Nudt18",11.0643557220365,0.0605470904577015,0.516849093890356,0.117146554329736,0.906743918659104,NA
"Nudt19",52.1637917621632,-0.241809834294676,0.258332257465988,-0.936041966522563,0.349251580801984,0.718193903548294
"Nudt2",6.0545315683711,0.00545909276023906,0.723315936456238,0.00754731436858001,0.993978171559025,NA
"Nudt21",10.8666527544202,0.193685939458776,0.527577423434746,0.367123252162309,0.713527083732497,NA
"Nudt22",26.4245811298933,-0.792029209288306,0.353260298335073,-2.24205554097408,0.0249577829044771,0.178767375222766
"Nudt3",41.9003028821153,-0.614244823402485,0.28116617418585,-2.18463271828876,0.028915786978511,0.198648231733414
"Nudt4",385.132355404566,0.386882589519429,0.138028636896732,2.80291538203684,0.00506429545920062,0.0593582537543514
"Nudt5",9.05008806547458,0.528329360082549,0.596267030916279,0.886061668160101,0.37558429727139,NA
"Nudt7",11.2164958158138,-0.499057602534001,0.511662668333604,-0.975364499738363,0.329379486568346,NA
"Nudt9",28.3777424208863,-0.368262366859562,0.40661930843001,-0.905668666550667,0.365111251899172,0.732866321697686
"Nufip1",6.04850678859348,0.159034213814637,0.696277360388227,0.228406412246355,0.819330304946133,NA
"Nufip2",27.296582269174,0.140350506359042,0.338568430374125,0.414541031495323,0.678477923882452,0.897744948233317
"Numa1",155.702963239995,-0.167621781042872,0.179819483493002,-0.932166958701088,0.351250248235653,0.72036811846815
"Numb",35.9976671270556,0.158001403130319,0.305393612807336,0.517369704224946,0.604898104053185,0.873776729773542
"Numbl",8.08258558853531,-0.605710324053152,0.603020332032561,-1.00446086454751,0.31515652564494,NA
"Nup107",6.99501752955392,0.823742342884828,0.670109181107621,1.22926586608359,0.218972140726255,NA
"Nup133",12.2894016315581,-0.112478952624915,0.494297481575038,-0.227553157395238,0.819993639520983,NA
"Nup153",26.5808559585637,-0.238859361402705,0.351357939215167,-0.679817743513205,0.496619870280158,0.821180662593177
"Nup155",11.2619044386303,0.570833857076363,0.524677613387487,1.0879706747747,0.276608053712926,NA
"Nup160",13.0065772722895,-0.0304437746375098,0.479825890721765,-0.0634475446744142,0.949410128313063,NA
"Nup188",23.5207298567765,-0.328945523170214,0.372055414700905,-0.884130455229776,0.376625794542235,0.739837131343464
"Nup205",20.6791234198977,-0.167930948471573,0.400737387487682,-0.41905485665905,0.675176041818077,NA
"Nup210",19.0705337298124,0.180449481158951,0.400385159052695,0.450689734819071,0.652213181790572,NA
"Nup214",26.6871558371953,-0.183796647599942,0.357156897122171,-0.514610382946272,0.606825308130531,0.875007804113061
"Nup37",4.42972765396914,0.264790538646701,0.822689581629783,0.321859598759157,0.747559061323119,NA
"Nup50",41.1520427859618,0.072901131319627,0.298838035102644,0.243948636908241,0.807270600017462,0.944388931962325
"Nup54",5.47540959336675,0.381881260243065,0.770259526919475,0.495782586124362,0.620047812244291,NA
"Nup62",34.8853056375488,-0.0181939101622806,0.303916584382496,-0.0598648152066046,0.952263303010901,0.987431962770705
"Nup85",11.2140088311303,0.104149338248503,0.520097977019444,0.200249458468109,0.841285488167808,NA
"Nup88",23.6712835465753,0.41465072745276,0.3642155736114,1.13847610452586,0.254921731264508,0.642933139047023
"Nup93",16.3600355417083,-0.0193381263873558,0.439291866620568,-0.0440211345958263,0.964887557224481,NA
"Nup98",46.9829501680012,0.0876478743848582,0.291127873189224,0.301063149415068,0.763366340618505,0.932210325576919
"Nupr1",122.372877687569,0.551772161962673,0.409469496336182,1.3475293444317,0.177809809111533,0.554371034183398
"Nus1",118.473998327355,-0.150261943522251,0.189187223373875,-0.79424995431801,0.42704993229548,0.77455233946251
"Nusap1",8.82217969610126,0.815260151665215,0.600621921327597,1.35735996758691,0.174666861663126,NA
"Nvl",17.9727791057265,0.461717207447375,0.426505782570782,1.08255790733798,0.279004699273834,NA
"Nxf1",20.5393920820951,0.0463512865846382,0.382708280873559,0.121113884650831,0.903600831773683,NA
"Nxn",22.5701389653746,-0.271080259675605,0.394744263410109,-0.686723746999646,0.492256829521248,0.81880343920366
"Nxpe2",19.6658869976193,-1.44412586119518,0.437922931366574,-3.29767125162564,0.000974902043140886,NA
"Nxt2",11.5154383673012,0.352834862381583,0.523713277902786,0.673717618530721,0.500490858466988,NA
"Nyap1",14.3428753712622,-0.571828785344783,0.463159365387658,-1.23462641172368,0.216969574660535,NA
"Nynrin",9.83551177162574,-0.368308475198824,0.562494265068547,-0.654777298314217,0.512611148938587,NA
"Oaf",34.4359489478544,-0.576673468015442,0.305524653715984,-1.88748587389454,0.059095004568226,0.307626953357977
"Oard1",13.218863302704,0.141668523615059,0.489993681359753,0.289123164245553,0.77248712771474,NA
"Oas1a",17.8255157300277,-0.0189034089620293,0.418009798275892,-0.0452224063646298,0.963930034821586,NA
"Oas3",11.18270222638,0.355278646206001,0.555729820467503,0.639301029243179,0.522627119037322,NA
"Oasl1",22.5688755809906,-0.442467688169841,0.398841217871685,-1.10938305356442,0.267264969808472,0.653707114164172
"Oasl2",28.2900899296973,1.07746857642503,0.348440416841684,3.09226061141635,0.00198638375384696,0.0307612053947697
"Oat",176.465097923869,-0.0862570418169059,0.164806358690684,-0.523384185550736,0.600706927136815,0.871127178667671
"Oaz1",94.8713595896047,-0.155199350344197,0.206768439062486,-0.750594970140946,0.452896449151683,0.79121318708945
"Oaz1-ps",19.5039380317716,-0.632975992995561,0.782589056605372,-0.808822954592815,0.418616990656405,NA
"Oaz2",16.8473052522575,-0.535738852344164,0.432916420303047,-1.23751104651826,0.215897415863654,NA
"Obsl1",3.49364722028905,-0.210229946897094,0.941155973020149,-0.223374183369916,0.823244295420697,NA
"Ocel1",39.1849719595181,-0.784226093316989,0.32742979580281,-2.39509691350533,0.0166159727713528,0.136472523028711
"Ociad1",66.8908706550218,0.00724134992511543,0.231282865714513,0.0313094958536786,0.975022717525755,0.993764343091919
"Ociad2",121.046027075568,0.247307766353941,0.192972786720797,1.28156809339007,0.199994198842816,0.584276279333293
"Ocln",69.4248647209202,0.302908634587098,0.236614599428751,1.28017728119228,0.200482794098574,0.584276279333293
"Ocrl",15.7679348551774,0.179390958953771,0.473459908553522,0.378893662827402,0.704766830303808,NA
"Odc1",28.5629679602296,-0.407948053864383,0.348119123472825,-1.17186338341516,0.241251910148946,0.63284571088765
"Odf2",20.0525730142464,-0.0704416108182651,0.396302419927667,-0.177747112498385,0.858921583907697,NA
"Odr4",14.8616937685248,0.342303515042571,0.478774035758264,0.714958392638072,0.474634753488499,NA
"Oga",58.8854341663712,0.229786841857825,0.263168433958835,0.873155030035891,0.382578582467597,0.745000232244594
"Ogdh",363.425608411329,-0.155726584831195,0.136494599542042,-1.14089923963057,0.253911855896645,0.641607716085233
"Ogfod1",17.161321075891,-0.237953399541209,0.425874222381153,-0.558741025016168,0.576338476490371,NA
"Ogfod2",17.2951679939904,-0.209486898901823,0.413204861383925,-0.506980721863242,0.612168345205004,NA
"Ogfod3",14.4440590508836,-0.785722349444528,0.473569798201438,-1.65914792798993,0.0970859874552486,NA
"Ogfr",43.7671124196678,0.0311182144349105,0.281333797807903,0.11060958433497,0.911925946927138,0.976620047790456
"Ogfrl1",4.3240728745365,0.159542464139021,0.860020791977176,0.18551000816182,0.852829031128958,NA
"Ogg1",7.20997573942482,0.468031230133866,0.643699519009163,0.727095820817606,0.467167258706712,NA
"Ogn",36.3343743853993,0.452709609735147,0.296990871805309,1.52432162976349,0.127428386534379,0.467618968671551
"Ogt",35.5994471542093,-0.314052059905815,0.299769969499158,-1.04764349954907,0.294802887974845,0.675645808570708
"Oip5os1",61.3896507996577,0.0483315455001405,0.257819987190287,0.187462368712589,0.85129812603659,0.960080981889514
"Oit1",430.770658571987,-0.209515290094859,0.164055761677562,-1.27709803028219,0.201567640191674,0.584276279333293
"Ola1",34.92978537165,0.134414725826493,0.305390752519112,0.440140131021423,0.659835617788424,0.894407986557218
"Olfm1",16.50462833648,-0.184842145375861,0.429964420491017,-0.429901025682015,0.667267639333948,NA
"Olfml2b",13.8519879884348,0.65524800263965,0.471804909999072,1.38881132593753,0.164890130298174,NA
"Olfml3",14.342244298397,0.949637765851945,0.468527716650211,2.02685504422552,0.0426772392291671,NA
"Oma1",27.9490334234922,-0.309999426797532,0.338144961951172,-0.916764883938433,0.359265857637588,0.726910301697439
"Opa1",64.7237960579483,0.0246979405679185,0.23364330226414,0.105707890312203,0.915814119867016,0.978372589832003
"Opa3",50.0686175853565,-0.0338600363854269,0.257151763543545,-0.131673358637858,0.895242658735985,0.972163902890315
"Ophn1",9.20107380033366,-0.283714857270924,0.568749384523515,-0.498839849310103,0.617892211909028,NA
"Oplah",29.9128616857526,-0.408451188729143,0.323747288280518,-1.26163586079285,0.207079846037071,0.593359877343795
"Optc",4.08001669310708,-0.914902040779921,0.920342763285878,-0.994088373676637,0.320179845052444,NA
"Optn",25.4307827905234,-0.333485570969012,0.347270316077761,-0.960305432193456,0.336901516904299,0.709104787288319
"Orai1",19.9196939480472,-0.504438025154264,0.410750328089776,-1.22808915941757,0.219413500040865,NA
"Orai2",17.210700549047,0.230212662277674,0.416311901403549,0.552981217931887,0.580276271328239,NA
"Orai3",23.2096286975183,0.199202619443169,0.370509282372471,0.537645421911215,0.590821865498246,0.866573020323181
"Orc2",8.46885902817636,0.712287607840203,0.621412000811397,1.14624050856782,0.251695650975279,NA
"Orc3",12.4887135678906,0.31182179133274,0.484205648586436,0.643986273689818,0.519584334956683,NA
"Orc4",9.11527294389214,-0.652145891602615,0.571860540524846,-1.14039323469335,0.254122510145408,NA
"Orc5",9.5232737706312,0.538977040948893,0.558064447131921,0.965797129200535,0.334145705311945,NA
"Ormdl1",5.51905189236821,0.433136142984107,0.742747772952748,0.583153741763776,0.559789808291098,NA
"Ormdl2",29.9281067689932,-0.00420753864611508,0.325640331094116,-0.0129208155266831,0.989690967623561,0.996722847219022
"Ormdl3",17.9122448558576,-0.784553463874107,0.419374214440888,-1.87077182348962,0.0613767146580957,NA
"Os9",156.139553381717,-0.124467178395762,0.174110986144599,-0.714872628958588,0.474687751381298,0.808003958752814
"Osbp",89.0579893585275,-0.070809311237836,0.210111538805801,-0.337008198789514,0.736110719540571,0.92379404633455
"Osbpl10",12.3078794254427,0.191958808613311,0.492803985256486,0.38952365312834,0.696888816886611,NA
"Osbpl11",19.4951944574475,0.537371223002353,0.40690571464447,1.32062835114488,0.186625314816537,NA
"Osbpl1a",8.24737210042168,0.0479408295842991,0.613958778294756,0.0780847693349262,0.937760622509911,NA
"Osbpl2",54.8514844546736,-0.0811227328001827,0.273550889640627,-0.296554446987017,0.766806693091364,0.932594288490299
"Osbpl3",16.1077921754573,-0.639068896585228,0.444661516530309,-1.43720306981337,0.150660300995712,NA
"Osbpl5",32.8565659486877,-0.0550019848960625,0.337656149547393,-0.162893478971993,0.870602305279665,0.967668963641528
"Osbpl6",8.59274342739166,-0.410316933424452,0.590411938187998,-0.694967203210244,0.487075855202296,NA
"Osbpl7",38.2575109377822,0.174802206944766,0.339886435682351,0.514295919440961,0.607045114199079,0.875007804113061
"Osbpl8",9.89108300540564,0.420714605177987,0.558781418220448,0.752914451804495,0.451501323175128,NA
"Osbpl9",39.5784664270618,0.0182954816960697,0.309295789430338,0.0591520554798576,0.952830996915899,0.987431962770705
"Osgep",10.7673182907563,0.457535743870396,0.528093102521527,0.866392198053269,0.386275120993259,NA
"Osgin1",18.6668437295474,-0.413409748673393,0.413802484575799,-0.999050909752732,0.317770029932938,NA
"Osmr",6.89268885350573,1.4238678961418,0.706274956792896,2.01602489575363,0.0437973725606519,NA
"Osr2",111.260192202058,-0.531349392876706,0.203094138832893,-2.61627142925037,0.00888958599439689,0.0872991872882523
"Ost4",33.0069062049996,0.370908835676757,0.327477625244275,1.1326234438157,0.257372419250594,0.644274375420762
"Ostc",56.6379363070077,0.358770484986149,0.258396540690239,1.38844925720672,0.165000286091529,0.532147519541267
