,DSSd00_1,DSSd00_2,DSSd00_3,DSSd07_1,DSSd07_2,DSSd07_3
Gm43517,9,4,3,8,10,12
Gm43519,442,476,510,570,541,531
Gm43521,27,30,22,19,27,20
Gm43522,6,4,5,8,6,10
Gm43523,73,78,71,168,204,141
Gm43529,6,6,6,4,10,5
Gm43531,3,2,5,1,1,0
Gm43532,0,0,0,0,2,1
Gm43534,0,0,1,0,1,1
Gm43539,0,0,1,1,0,0
Gm43541,4,4,1,4,3,2
Gm43542,4,3,3,0,4,2
Gm43545,97,80,79,70,70,91
Gm43547,1,0,1,0,0,0
Gm43552,1,2,1,2,2,2
Gm43556,79,64,74,79,109,97
Gm43562,91,98,108,83,79,76
Gm43563,27,28,32,32,39,33
Gm43566,43,48,36,27,33,28
Gm43568,1,1,1,1,0,0
Gm43572,343,370,411,343,402,373
Gm43575,6,1,5,8,4,7
Gm43576,48,51,51,52,51,51
Gm43587,1,1,0,0,0,0
Gm43588,9,5,12,14,11,10
Gm43590,13,12,22,9,17,15
Gm43600,6,13,14,6,12,7
Gm43602,7,6,9,6,5,5
Gm43604,42,35,32,41,46,42
Gm43618,1,5,3,3,4,5
Gm43622,3,4,5,2,3,7
Gm43626,0,0,1,0,1,1
Gm43631,30,44,31,28,40,38
Gm43635,2,3,0,1,3,4
Gm43637,27,27,45,42,43,20
Gm43646,8,12,9,14,17,9
Gm43650,20,20,15,18,21,14
Gm43651,4,1,6,4,2,1
Gm43653,0,1,1,3,5,4
Gm43655,5,4,1,1,2,1
Gm43656,40,43,50,43,52,56
Gm43658,7,10,5,6,8,6
Gm43665,7,2,6,7,2,3
Gm43667,87,66,82,79,105,100
Gm43669,7,11,11,10,9,13
Gm43674,236,221,204,227,212,163
Gm43675,12,23,13,12,12,14
Gm43676,4,1,10,3,5,3
Gm43677,6,12,21,10,5,8
Gm43679,1,1,0,0,0,1
Gm43681,210,261,237,274,234,199
Gm43682,60,54,63,77,92,78
Gm43685,10,9,6,5,5,2
Gm43691,0,0,0,0,1,1
Gm43694,9,9,12,10,11,5
Gm43703,37,25,24,42,25,28
Gm43708,2,0,2,0,0,2
Gm43713,0,0,0,1,0,1
Gm43728,85,98,89,103,81,81
Gm43729,73,67,89,85,74,71
Gm43730,28,13,11,21,29,18
Gm43737,47,27,27,43,38,36
Gm4374,8,6,5,9,5,4
Gm43745,0,0,1,1,1,2
Gm43747,23,29,27,30,47,24
Gm43753,10,14,9,16,9,13
Gm43760,2,1,3,6,6,4
Gm43764,68,60,86,84,64,62
Gm43766,6,0,3,2,3,0
Gm43769,6,4,5,6,5,9
Gm43771,2,4,3,2,2,3
Gm43773,49,22,43,21,35,32
Gm43777,37,33,42,34,31,38
Gm43779,36,37,40,23,30,21
Gm43781,46,34,38,52,52,54
Gm43785,21,21,24,19,24,28
Gm43788,22,33,28,29,28,29
Gm43789,15,7,8,7,8,6
Gm43791,10,5,3,3,4,5
Gm43797,1,0,0,1,1,0
Gm43798,1,1,0,0,0,0
Gm43800,0,0,0,1,1,0
Gm43814,12,8,9,10,11,11
Gm43817,1,2,1,45,10,46
Gm43822,10,11,3,11,14,13
Gm43827,0,0,1,0,1,0
Gm43828,6,1,3,11,12,10
Gm43829,96,102,93,48,53,45
Gm4383,2,3,6,2,4,2
Gm43831,1,0,3,0,0,0
Gm43834,0,1,1,1,1,0
Gm43837,2,1,1,3,1,2
Gm43840,31,23,16,22,18,24
Gm43841,1,0,0,3,2,1
Gm43843,39,38,47,42,46,24
Gm43846,1,2,0,7,2,2
Gm43849,1,3,3,3,2,4
Gm43851,4,5,2,3,4,6
Gm43858,7,6,7,6,7,10
Gm43860,30,22,16,29,23,27
Gm43863,0,1,0,2,0,0
Gm43864,0,1,0,0,1,0
Gm43871,1,0,1,0,0,0
Gm43872,2,8,0,3,2,3
Gm43875,3,2,3,3,0,5
Gm43876,74,56,57,45,48,68
Gm43879,1,0,1,0,2,0
Gm43882,26,45,44,48,43,26
Gm43883,1,1,1,0,0,0
Gm43885,7,9,11,14,8,12
Gm43886,45,58,55,48,59,37
Gm43887,18,13,15,16,10,7
Gm43888,57,36,50,32,34,34
Gm43894,5,2,4,2,4,3
Gm43895,10,3,3,6,4,6
Gm43897,1,0,0,1,1,1
Gm43904,0,0,0,4,0,1
Gm43905,12,8,10,9,7,7
Gm43906,122,95,106,76,87,66
Gm43910,9,15,7,8,6,5
Gm43912,2,1,0,0,0,0
Gm43915,20,22,32,18,16,24
Gm43917,41,35,32,32,43,44
Gm43922,11,10,12,7,10,15
Gm43923,4,7,4,7,6,7
Gm43927,1,1,0,0,2,0
Gm43928,1,1,1,0,0,1
Gm43940,0,0,1,0,0,1
Gm43944,15,11,7,11,17,11
Gm43945,1,0,0,1,0,0
Gm43951,17,14,16,14,18,13
Gm43955,79,95,71,86,93,74
Gm43957,2,4,8,3,5,4
Gm43962,1,0,0,0,1,0
Gm43963,1,1,0,1,1,1
Gm43966,51,62,70,78,79,77
Gm43972,13,7,12,10,19,3
Gm43974,0,7,1,4,6,2
Gm43976,113,105,106,102,94,98
Gm43977,16,19,17,13,27,28
Gm43978,83,83,92,71,65,68
Gm43985,64,60,62,71,88,78
Gm43990,23,17,19,21,17,11
Gm44008,1,0,1,0,0,0
Gm44021,0,0,1,1,0,0
Gm44026,20,20,15,22,23,12
Gm44027,13,4,5,6,10,12
Gm44037,22,30,32,26,33,32
Gm44040,57,36,34,34,47,34
Gm44041,37,39,36,34,37,33
Gm44043,0,1,0,0,0,1
Gm44045,6,2,4,3,3,4
Gm44053,203,162,210,196,206,151
Gm44055,2,1,0,0,0,2
Gm44058,1,0,1,0,0,1
Gm44061,60,78,61,50,68,58
Gm44067,2,0,1,1,1,2
Gm44069,35,40,28,36,32,24
Gm44071,1,1,0,1,4,4
Gm44076,11,10,8,6,7,13
Gm44079,54,53,56,48,53,58
Gm44084,4,2,6,3,7,0
Gm44086,4,6,1,10,15,13
Gm44087,1,2,1,4,2,3
Gm44088,27,24,37,34,28,24
Gm44100,8,5,4,6,11,12
Gm44101,147,126,126,132,139,131
Gm44104,2,5,2,3,0,3
Gm44105,7,9,3,8,6,7
Gm44107,2,1,1,1,0,1
Gm44114,16,21,31,12,23,21
Gm44115,15,14,19,18,13,8
Gm44116,73,80,60,88,64,63
Gm44124,29,37,28,27,31,22
Gm44127,0,2,0,0,2,0
Gm44132,1,3,0,1,0,1
Gm44141,3,0,0,2,0,1
Gm44142,5,5,10,8,7,9
Gm44145,8,3,2,5,6,6
Gm44147,2,6,1,2,4,1
Gm44150,15,11,0,9,19,7
Gm44152,0,0,0,1,1,0
Gm44154,14,8,5,12,30,18
Gm44155,4,7,9,11,6,6
Gm44158,3,1,1,18,8,26
Gm44159,1,0,1,1,0,0
Gm44162,27,26,35,41,31,32
Gm44163,123,152,130,127,102,117
Gm44170,35,32,32,32,27,47
Gm44171,73,51,73,62,70,82
Gm44172,33,42,35,34,41,13
Gm44180,41,39,53,26,28,43
Gm44183,1,0,1,1,0,1
Gm44185,23,36,26,28,19,24
Gm44200,0,3,1,2,0,2
Gm44202,4,12,12,15,16,15
Gm44207,34,27,19,27,32,9
Gm44211,20,26,26,33,20,26
Gm44214,175,182,162,150,147,132
Gm44216,17,12,17,14,10,16
Gm44220,10,10,10,7,7,13
Gm44221,4,6,4,4,5,3
Gm44234,12,13,17,9,12,9
Gm44237,21,23,23,25,30,24
Gm44247,16,9,12,12,18,22
Gm44249,2,5,4,3,5,2
Gm4425,70,63,73,57,57,56
Gm44254,10,16,12,15,10,17
Gm44255,4,0,1,1,1,1
Gm44262,2,3,3,3,1,3
Gm44278,99,82,78,117,119,105
Gm44280,20,20,13,27,28,21
Gm44288,2,3,4,5,8,2
Gm44289,6,5,2,2,4,5
Gm44299,4,0,1,2,2,1
Gm44301,33,31,40,38,38,30
Gm44305,24,16,22,21,30,16
Gm44307,58,42,48,43,45,39
Gm44310,0,1,0,1,0,2
Gm44314,1,1,0,0,1,0
Gm44315,5,9,7,5,10,4
Gm44316,48,34,32,38,42,45
Gm44318,1,1,1,0,1,0
Gm4432,5,6,2,4,3,2
Gm44320,3,3,2,1,1,0
Gm44323,4,2,6,7,5,4
Gm44324,7,10,5,9,17,9
Gm44328,1,0,0,1,0,0
Gm44339,14,15,19,25,26,20
Gm44340,0,1,0,0,2,0
Gm44345,47,37,41,53,49,39
Gm44347,7,5,3,1,1,3
Gm44352,95,97,82,127,125,121
Gm44360,10,8,11,9,16,14
Gm44369,74,87,73,62,68,67
Gm44373,1,1,0,1,1,0
Gm44374,0,1,1,0,1,0
Gm44376,0,6,6,5,4,1
Gm44384,27,26,28,20,17,22
Gm44387,95,99,160,163,150,117
Gm44390,1,0,0,4,8,0
Gm44391,3,0,12,2,8,4
Gm44392,1,8,5,4,1,2
Gm44393,33,35,20,36,21,33
Gm44401,1,3,1,3,2,1
Gm44415,0,0,0,0,1,5
Gm44420,0,0,1,0,0,1
Gm44425,775,691,757,1697,1255,1528
Gm44426,2,1,0,0,0,0
Gm44427,0,0,1,1,1,0
Gm44428,162,182,165,202,209,199
Gm44430,10,7,14,12,7,11
Gm44434,0,1,1,0,1,1
Gm44439,12,13,12,15,24,17
Gm44440,17,12,14,23,17,16
Gm44442,94,89,118,120,102,111
Gm44445,38,20,33,39,39,43
Gm44450,36,27,22,37,39,38
Gm44452,1,3,1,2,2,0
Gm44454,4,11,5,5,4,2
Gm44459,45,45,49,43,47,44
Gm44468,2,2,8,5,3,3
Gm44471,6,4,8,5,5,5
Gm44472,2,2,1,1,1,1
Gm44475,2,2,5,3,2,1
Gm44476,29,32,36,35,25,33
Gm44480,23,19,26,22,29,38
Gm44482,1,0,0,0,1,2
Gm44491,3,1,2,6,2,4
Gm44492,34,28,30,34,28,26
Gm44493,0,6,7,5,3,3
Gm44494,3,3,5,7,6,9
Gm44495,5,5,4,6,5,7
Gm44499,72,78,97,137,120,119
Gm44501,54,54,75,54,60,31
Gm44503,66,61,62,48,55,51
Gm4451,3,4,4,4,4,3
Gm44511,19,19,11,15,15,16
Gm44515,62,43,55,70,72,26
Gm44516,12,14,9,12,19,26
Gm44519,18,9,7,12,18,17
Gm44524,4,1,3,9,14,4
Gm44525,84,64,49,64,50,67
Gm44526,6,5,5,7,16,7
Gm44530,0,1,0,0,0,1
Gm44533,19,16,16,5,7,10
Gm44535,9,8,7,18,13,16
Gm4454,21,15,21,18,6,15
Gm44542,0,0,0,0,1,1
Gm44547,21,21,32,26,33,31
Gm44553,151,160,170,166,172,190
Gm44562,106,86,97,84,91,100
Gm44563,0,1,0,0,1,0
Gm44566,1,0,3,1,0,0
Gm44567,5,7,10,4,11,6
Gm44571,60,58,67,94,86,76
Gm44575,10,11,10,8,7,1
Gm44576,164,142,149,175,186,188
Gm44580,3,4,1,3,1,0
Gm44582,11,5,8,8,15,10
Gm44586,3,1,8,3,4,2
Gm44587,54,47,40,54,52,44
Gm44588,13,12,20,21,15,18
Gm44589,2,2,5,3,5,1
Gm4459,32,26,31,38,56,67
Gm44590,13,15,12,12,11,6
Gm44601,1,0,4,3,1,3
Gm44604,7,6,6,2,4,2
Gm44608,21,30,31,13,14,14
Gm44610,5,2,1,2,0,2
Gm44613,46,35,34,36,37,52
Gm44615,4,1,0,1,2,0
Gm44616,83,56,83,87,81,58
Gm44617,53,67,42,66,49,52
Gm44623,368,395,371,345,376,350
Gm44624,66,76,85,74,72,58
Gm44625,21,9,16,11,13,18
Gm44632,9,9,5,7,1,9
Gm44638,105,90,75,106,132,104
Gm44640,27,27,33,21,24,22
Gm44644,16,16,15,18,21,14
Gm44645,0,0,0,1,2,0
Gm44651,1,0,0,0,2,2
Gm44655,4,1,1,1,6,6
Gm44659,3,3,6,2,2,3
Gm44660,4,5,14,5,12,11
Gm44663,20,17,27,14,22,21
Gm44665,3,2,1,2,1,2
Gm44666,7,7,8,5,8,12
Gm44667,1,2,0,0,0,2
Gm44673,0,1,0,1,0,0
Gm44675,0,0,1,1,0,0
Gm44680,0,2,0,0,1,0
Gm44682,35,37,36,46,50,43
Gm44687,132,119,131,123,123,94
Gm44690,0,3,1,2,1,0
Gm44697,15,15,17,18,12,7
Gm44699,0,0,0,1,0,2
Gm44700,1,1,1,0,0,0
Gm44702,1,5,1,1,1,1
Gm44703,15,13,15,16,12,13
Gm44704,9,8,11,12,13,7
Gm44706,27,21,20,21,26,21
Gm44710,2,6,3,6,6,3
Gm44715,12,12,11,9,21,12
Gm44717,91,62,38,90,58,59
Gm44719,1,1,2,0,3,0
Gm44721,1,1,0,1,1,0
Gm4473,1,1,1,0,0,0
Gm44731,199,225,195,236,233,238
Gm44732,8,6,17,10,17,9
Gm44740,74,82,85,100,88,102
Gm44741,0,1,1,0,0,1
Gm44742,0,0,0,1,0,1
Gm44744,5,5,14,10,11,14
Gm44745,1,0,1,0,2,0
Gm44750,28,20,11,15,17,15
Gm44751,2,2,0,1,1,2
Gm44753,0,2,0,2,1,2
Gm44754,0,1,0,1,0,1
Gm44756,14,13,8,28,30,18
Gm44759,0,1,1,1,2,1
Gm44768,4,2,3,0,9,2
Gm44769,31,28,39,34,34,35
Gm44770,42,47,38,48,52,39
Gm44771,2,4,0,1,1,1
Gm44784,11,6,1,3,6,3
Gm44800,13,18,18,28,15,26
Gm44806,104,105,135,131,156,114
Gm44816,5,8,10,12,14,17
Gm4482,7,3,3,3,4,6
Gm44822,1,1,0,2,0,0
Gm44824,1,1,1,3,2,1
Gm44828,132,151,160,147,139,129
Gm44830,20,23,23,9,18,12
Gm44831,2,2,3,0,1,3
Gm44832,11,17,18,9,12,13
Gm44835,27,12,27,27,22,18
Gm44836,45,45,40,44,60,36
Gm44840,1,0,1,0,0,1
Gm44847,11,4,5,7,7,11
Gm44850,10,4,6,5,13,8
Gm44851,4,10,10,12,12,11
Gm44852,46,44,38,51,49,67
Gm44854,1,2,4,0,3,3
Gm44855,0,0,0,1,2,1
Gm44856,66,49,67,93,99,99
Gm4486,0,0,1,0,1,0
Gm44860,26,29,24,23,20,23
Gm44862,5,13,6,24,27,17
Gm44867,1,1,2,1,1,2
Gm44886,4,4,6,9,6,7
Gm44887,3,3,8,4,8,9
Gm44889,25,26,25,41,31,42
Gm44892,6,9,5,9,10,5
Gm44897,2,4,0,2,1,1
Gm44898,19,14,3,13,15,17
Gm44903,2,3,2,3,4,3
Gm44910,42,57,46,45,50,27
Gm44911,1,1,2,0,0,0
Gm44916,39,36,32,35,38,18
Gm44917,2,1,0,1,0,0
Gm44927,97,76,106,109,116,129
Gm44931,11,22,14,13,16,12
Gm44940,9,14,14,16,16,9
Gm44941,106,106,104,96,80,70
Gm44945,27,26,29,19,20,20
Gm44949,3,3,4,4,4,2
Gm44951,38,34,33,53,64,64
Gm44958,2,2,2,1,0,0
Gm44974,21,7,15,12,4,14
Gm44976,17,23,19,30,22,21
Gm44977,34,24,26,17,32,36
Gm44979,8,15,13,21,10,16
Gm44982,10,13,14,11,11,13
Gm44983,1,1,3,1,2,0
Gm44984,44,36,28,58,65,38
Gm44985,4,1,3,2,3,1
Gm44986,0,3,1,1,1,2
Gm44989,24,18,23,16,19,17
Gm44990,10,20,18,10,10,7
Gm44992,9,11,5,4,4,5
Gm44995,123,121,151,188,225,202
Gm45002,18,16,26,23,26,32
Gm45007,31,21,17,15,17,16
Gm4501,23,15,13,18,27,13
Gm45017,30,37,48,40,46,32
Gm45020,3,3,5,11,8,10
Gm45021,2,2,4,3,3,3
Gm45023,29,26,23,32,33,22
Gm45031,19,18,31,21,40,62
Gm45034,77,67,60,70,50,60
Gm45038,18,15,13,14,17,14
Gm45045,7,9,13,15,14,14
Gm45047,37,65,33,40,79,45
Gm45056,21,31,27,25,27,32
Gm45058,16,14,15,11,10,8
Gm45060,10,1,6,1,8,4
Gm45062,24,22,26,27,30,25
Gm45074,2,2,1,2,0,1
Gm45075,0,1,3,3,3,1
Gm45079,6,6,2,3,2,0
Gm45080,4,3,6,4,9,4
Gm45082,53,54,52,56,47,50
Gm45083,1,0,0,1,0,2
Gm45085,44,40,42,29,36,51
Gm45092,24,15,13,11,12,20
Gm45094,1,3,0,0,0,0
Gm4510,287,293,263,229,226,207
Gm45102,0,0,0,3,2,2
Gm45112,32,34,27,28,43,30
Gm45113,14,12,8,7,11,10
Gm45119,0,0,1,0,5,3
Gm4512,14,11,10,12,5,10
Gm45127,9,3,11,7,9,5
Gm45133,12,18,11,24,17,12
Gm45153,0,0,1,0,1,2
Gm45157,4,2,3,1,5,2
Gm45163,0,0,0,1,0,1
Gm45164,2,3,5,3,4,5
Gm45166,5,3,0,1,1,1
Gm45167,274,283,309,294,308,279
Gm45169,12,9,15,4,5,5
Gm45174,98,98,82,57,72,54
Gm45175,2,1,3,4,5,7
Gm45181,1,0,0,0,2,0
Gm45186,1,0,1,0,0,0
Gm45187,0,0,1,0,2,0
Gm45191,2,3,4,5,5,4
Gm45192,0,0,0,1,2,0
Gm45193,7,7,13,6,11,5
Gm45194,8,5,9,5,7,10
Gm45196,5,3,1,3,4,3
Gm45197,6,5,4,8,5,4
Gm45198,25,34,21,19,38,27
Gm45199,2,1,0,1,1,2
Gm45203,44,32,42,41,43,40
Gm45211,2,1,2,3,2,3
Gm45213,21,26,24,24,18,17
Gm45216,2,4,4,6,5,3
Gm45217,13,19,17,29,32,35
Gm45222,32,22,28,26,30,35
Gm45225,45,26,21,33,37,28
Gm45226,53,44,40,32,33,27
Gm45228,33,48,36,36,52,47
Gm45236,1,3,0,1,0,0
Gm45237,3,2,3,5,0,3
Gm45240,0,1,2,1,10,5
Gm45241,16,16,30,18,30,26
Gm45244,9,3,6,2,3,4
Gm4525,3,2,2,2,2,0
Gm45258,2,0,2,0,0,0
Gm4526,70,67,66,66,74,52
Gm45267,4,2,0,1,3,2
Gm45269,13,13,11,10,19,10
Gm45275,28,48,36,40,36,47
Gm45277,65,63,61,89,104,97
Gm4528,1,0,2,3,5,3
Gm45282,1,1,3,3,3,1
Gm45286,48,32,58,58,57,50
Gm45289,40,59,63,35,47,41
Gm45293,13,18,13,15,22,9
Gm45304,50,40,44,72,56,52
Gm45308,5,6,4,9,3,3
Gm45310,620,636,644,547,651,531
Gm45311,3,0,1,2,3,0
Gm45317,15,22,23,14,16,10
Gm45327,26,25,30,34,22,24
Gm45330,11,18,14,12,12,22
Gm45332,39,21,22,20,38,34
Gm45334,297,345,312,439,458,447
Gm45335,7,6,6,11,7,6
Gm45338,13,1,5,5,7,7
Gm45341,2,3,1,1,0,0
Gm45343,0,1,0,2,0,0
Gm45349,8,6,6,3,2,4
Gm45359,21,39,27,18,16,18
Gm45367,0,0,1,0,1,0
Gm45371,11,4,2,6,11,11
Gm45379,7,5,8,9,12,10
Gm45382,3,3,0,2,0,3
Gm45386,60,64,50,32,24,23
Gm45388,5,2,2,3,3,0
Gm45394,16,10,12,13,13,6
Gm4540,5,1,3,6,1,3
Gm45402,1,1,0,0,0,0
Gm45409,3,1,1,0,2,1
Gm4541,46,52,56,40,56,34
Gm45410,0,1,0,0,0,1
Gm45418,7,0,1,2,2,5
Gm45433,36,25,33,23,31,24
Gm45444,197,186,202,192,173,206
Gm45452,12,9,1,5,10,6
Gm45453,9,6,6,2,6,5
Gm45456,117,137,121,121,132,107
Gm45457,5,3,5,11,8,2
Gm45458,43,33,44,62,47,55
Gm45460,25,32,30,14,24,21
Gm45471,27,29,22,18,26,18
Gm45475,7,9,9,8,11,13
Gm45483,3,2,6,2,6,8
Gm45495,0,1,2,3,2,2
Gm45496,347,319,269,307,273,279
Gm45497,45,25,48,35,32,47
Gm45500,12,5,4,5,9,5
Gm45510,0,1,0,0,1,0
Gm45513,65,65,79,58,76,61
Gm45515,25,25,26,15,17,19
Gm45517,11,16,12,18,9,11
Gm45522,4,11,16,24,10,9
Gm45537,39,22,36,35,43,37
Gm45541,0,0,0,1,2,0
Gm45542,42,20,34,48,34,45
Gm45543,2,3,4,4,3,6
Gm45544,13,10,9,8,6,15
Gm45548,9,8,14,13,17,10
Gm45549,30,18,27,33,26,35
Gm4556,0,4,0,1,3,2
Gm45562,17,16,12,16,11,10
Gm45566,3,1,3,3,3,0
Gm45571,53,40,33,48,38,32
Gm45580,16,12,19,15,12,9
Gm45588,7,11,9,9,8,10
Gm45589,54,72,58,58,38,48
Gm45594,3,2,0,0,3,0
Gm45601,0,0,2,1,2,0
Gm45605,3,7,6,5,6,10
Gm45606,16,13,13,31,32,27
Gm4561,0,0,0,1,1,1
Gm45610,136,114,166,155,200,177
Gm45614,36,24,19,19,32,20
Gm45615,7,12,4,2,13,6
Gm45616,36,22,23,25,21,27
Gm45618,5,6,12,6,9,9
Gm45619,21,12,23,21,25,16
Gm45626,21,13,16,14,19,14
Gm45627,5,3,6,5,5,3
Gm45629,18,17,17,20,22,23
Gm45632,112,112,112,79,76,71
Gm45634,4,2,7,7,4,2
Gm45635,52,43,37,25,33,22
Gm45639,10,4,21,16,27,11
Gm45640,38,36,36,41,38,51
Gm45643,2,1,0,1,0,1
Gm45644,2,0,1,0,0,0
Gm45645,31,43,49,53,65,32
Gm45646,20,27,31,14,15,22
Gm45647,138,112,134,133,150,119
Gm4565,1,0,0,0,0,1
Gm45651,1,7,5,3,2,3
Gm45654,48,43,49,42,51,41
Gm45657,1,0,0,0,2,0
Gm45665,4,10,1,3,3,1
Gm45668,13,16,18,18,8,15
Gm45669,1,3,0,3,3,2
Gm45670,3,6,4,2,4,3
Gm45673,14,19,22,40,23,25
Gm45678,6,7,8,3,5,6
Gm45686,2,1,1,2,0,0
Gm45689,2,0,4,4,0,1
Gm45693,8,6,4,5,13,3
Gm45696,12,12,13,25,16,24
Gm45698,0,1,2,0,0,0
Gm45703,15,21,11,25,27,20
Gm45708,146,162,142,153,160,127
Gm45709,2,3,0,0,2,0
Gm45710,2,0,1,0,0,1
Gm45712,2,3,3,3,3,2
Gm45716,11,1,7,11,13,16
Gm45719,24,11,7,13,20,15
Gm45721,171,179,202,153,180,175
Gm45722,1,0,5,3,2,1
Gm45724,4,3,4,8,8,4
Gm45727,108,91,101,117,140,138
Gm45731,106,107,98,85,108,84
Gm45733,1,0,0,1,4,5
Gm4574,8,9,19,17,14,12
Gm45745,3,4,2,1,6,1
Gm45746,10,15,11,9,25,11
Gm45750,21,14,18,21,29,22
Gm45751,91,94,81,96,79,71
Gm45754,43,37,50,35,38,40
Gm45756,18,17,20,18,25,28
Gm45767,2,8,3,4,3,1
Gm4577,2,3,0,0,4,0
Gm45772,6,3,4,3,5,2
Gm45779,104,154,150,114,118,116
Gm45783,22,26,19,16,22,10
Gm45789,1,0,2,0,0,0
Gm45795,72,72,64,72,81,77
Gm45807,1,1,2,1,3,1
Gm45808,17,19,20,13,27,24
Gm45809,16,16,25,26,27,28
Gm45815,11,6,12,9,10,7
Gm45820,8,10,10,5,14,13
Gm45822,176,162,156,216,319,351
Gm45838,21,16,19,13,23,17
Gm45839,2,3,7,4,3,8
Gm45855,1,1,3,1,2,1
Gm45864,24,22,21,22,28,27
Gm45867,0,3,3,7,7,5
Gm45868,67,60,65,73,70,80
Gm45870,80,65,57,136,102,109
Gm45873,22,36,27,23,16,12
Gm45876,65,86,71,82,91,87
Gm45877,3,1,1,1,1,1
Gm45879,60,65,70,57,58,56
Gm45880,22,35,31,36,32,24
Gm45886,16,19,22,25,30,19
Gm45890,15,25,19,11,11,15
Gm45894,40,56,52,58,33,47
Gm45895,6,3,3,4,1,5
Gm45900,10,6,13,9,11,10
Gm45912,26,32,40,39,33,43
Gm45924,1,2,0,1,3,2
Gm45925,0,0,1,1,0,0
Gm45941,11,13,13,24,9,18
Gm45949,6,4,4,4,3,6
Gm4596,3,2,2,2,0,1
Gm4598,25,30,20,23,29,30
Gm4599,36,32,43,54,39,42
Gm4605,5,2,3,6,6,9
Gm4607,1,0,0,0,2,2
Gm4609,3,4,3,10,10,5
Gm46142,3,1,7,17,20,23
Gm46188,22,22,15,37,18,17
Gm46192,44,36,45,81,64,56
Gm46204,7,11,3,6,7,6
Gm46218,10,13,10,9,9,15
Gm46231,27,35,24,29,23,21
Gm46233,14,10,15,11,25,18
Gm4632,24,19,26,32,27,29
Gm46327,12,21,10,20,19,18
Gm46329,61,59,65,49,36,38
Gm46339,24,27,32,30,27,21
Gm46344,0,0,1,0,0,1
Gm46349,19,23,21,27,14,20
Gm46350,139,120,104,202,196,261
Gm46369,9,9,10,9,9,10
Gm46389,96,81,90,118,95,84
Gm46396,20,17,10,18,16,10
Gm46409,10,19,12,13,25,18
Gm46416,59,83,57,60,55,47
Gm46419,98,100,101,118,120,78
Gm46440,27,12,27,21,24,21
Gm46453,3,1,3,1,0,2
Gm46496,1,1,1,1,5,6
Gm46498,15,20,13,3,2,1
Gm46499,95,128,134,91,83,83
Gm46501,1,0,3,0,0,0
Gm46506,71,71,80,55,89,80
Gm46507,13,9,17,13,10,14
Gm4651,0,0,3,2,0,0
Gm46519,7,6,5,4,6,5
Gm4654,4,2,2,3,0,1
Gm46544,63,54,67,69,76,55
Gm46545,2,5,3,1,5,1
Gm46546,6,9,10,10,6,13
Gm46555,2,1,2,1,0,0
Gm46559,1,1,1,0,2,0
Gm46562,3,3,4,4,1,1
Gm46563,37,45,31,22,23,23
Gm4657,1,0,1,0,1,0
Gm46573,51,47,54,60,64,50
Gm46574,261,273,286,290,260,300
Gm46610,1,1,1,1,2,1
Gm46615,10,5,6,6,9,13
Gm46618,3,2,6,1,3,3
Gm46620,10,9,6,7,13,8
Gm46649,0,0,1,0,1,3
Gm4665,15,11,18,20,16,8
Gm46658,15,29,22,13,20,22
Gm4681,7,7,3,10,12,14
Gm4691,3,7,1,2,1,2
Gm46993,19,19,23,28,25,19
Gm47003,5,11,9,4,6,3
Gm47004,56,53,35,41,56,42
Gm47005,0,1,2,0,0,0
Gm47006,9,6,7,16,14,14
Gm47007,1,0,0,1,0,0
Gm47016,20,23,26,17,28,14
Gm47020,111,91,110,101,126,112
Gm47022,23,31,20,30,27,17
Gm47023,0,2,3,3,3,6
Gm47026,11,7,11,13,17,16
Gm47034,156,143,147,153,172,137
Gm47037,8,7,9,10,7,6
Gm47039,17,19,15,23,26,19
Gm47040,0,2,0,1,0,0
Gm47044,5,2,1,1,0,1
Gm47046,21,15,8,15,14,12
Gm47054,9,4,15,12,12,13
Gm47056,5,3,5,7,8,9
Gm47057,43,23,23,17,23,30
Gm47059,0,2,0,0,2,0
Gm47062,20,22,16,19,24,15
Gm47065,3,1,2,0,0,0
Gm47069,7,5,3,2,5,3
Gm47070,68,68,60,61,53,76
Gm47075,5,4,3,11,6,15
Gm47076,29,33,32,30,51,33
Gm47078,0,2,0,3,4,2
Gm47079,19,21,21,18,20,24
Gm4708,0,1,0,3,1,0
Gm47086,13,15,14,13,15,10
Gm47087,5,7,4,2,8,6
Gm47089,8,3,10,12,7,10
Gm47092,14,6,5,16,9,11
Gm47093,7,17,13,10,15,14
Gm47096,61,93,66,95,81,112
Gm47101,21,15,22,11,15,24
Gm47108,10,8,18,21,15,18
Gm4711,7,14,15,17,14,19
Gm47114,5,8,9,7,4,3
Gm47119,5,2,3,2,0,0
Gm47139,45,36,37,16,31,32
Gm47140,89,77,68,56,87,71
Gm47142,2,1,0,2,2,3
Gm47143,0,1,0,2,1,1
Gm47156,2,2,4,4,3,4
Gm47165,503,480,448,400,414,390
Gm47167,1,0,0,0,0,1
Gm47171,96,97,105,110,91,100
Gm47177,1,3,6,2,5,0
Gm47188,22,25,25,31,33,25
Gm47192,11,5,12,10,8,5
Gm47197,3,0,1,0,2,1
Gm47201,38,19,30,28,32,33
Gm47207,0,1,0,0,0,1
Gm47210,55,37,42,24,32,22
Gm47212,3,7,3,1,4,5
Gm47215,0,0,0,1,0,1
Gm47217,11,7,7,12,18,16
Gm47226,5,4,3,3,5,7
