"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Plbd1",21.2676675093093,0.134352780012612,0.396784847051622,0.338603605986829,0.734908365736037,1
"Plbd2",44.3547123584522,-0.0949361477359948,0.27206643006356,-0.348944732776535,0.72713080145001,0.91901254072154
"Plcb1",7.3665921403167,0.787661732247227,0.630243717876583,1.24977323836089,0.21138239468604,1
"Plcb3",277.643075415445,-0.084189477105983,0.157963178856556,-0.532968997682897,0.594055041243079,0.867159276422114
"Plcb4",16.1706747841062,-0.00880014911876803,0.434006905823786,-0.0202765186467817,0.983822787341505,1
"Plcd1",33.9935426041948,-0.686636567480362,0.318319653159579,-2.15706620896618,0.0310005060326589,0.210728741007544
"Plce1",47.2181969015142,-0.220610220991455,0.277515898720339,-0.794946242751195,0.426644773304337,0.775362442175549
"Plcg1",18.0176564087162,0.0123062463466083,0.427673881270002,0.0287748372897223,0.977044169501797,1
"Plcg2",11.631063056797,0.469512308281874,0.502377878830386,0.934579980661114,0.35000480000908,1
"Plch1",12.1476227795725,0.318821198615934,0.490862625301812,0.649512067495267,0.516007449009555,1
"Plch2",19.5006453742404,0.0344371086014385,0.412412050274337,0.0835017031595728,0.933452623198057,1
"Plcl1",6.31658145244774,-1.17805176530431,0.737496512476916,-1.59736587953178,0.110184173549788,1
"Plcl2",42.6102011247708,0.262012595637946,0.279134982162472,0.938659116131281,0.347905790556014,0.717626078193562
"Plcxd2",10.9156792129671,-0.0673912641450811,0.520815682614391,-0.129395612295679,0.897044619376141,1
"Pld1",99.2354022967016,0.366137172436085,0.209581320475316,1.74699334657168,0.0806384922346444,0.365911822843793
"Pld3",41.1689082188968,-0.0494394073168027,0.287307173423943,-0.172078569176034,0.863375760756309,0.96367486848866
"Pld4",7.35628577046378,0.784007500065783,0.655348184982023,1.19632207432952,0.231570897745469,1
"Plec",396.338028933798,-0.492474038539084,0.156375340321376,-3.14930754124641,0.00163657866632609,0.0268141726923303
"Plek2",24.1461970647483,-0.0884803164790124,0.352891367793934,-0.250729614136323,0.802023163092324,0.943068638414322
"Plekha1",29.9468032450212,-0.13649199663518,0.320103363841715,-0.426399757244267,0.669816578259566,0.898004841207007
"Plekha2",46.6975972406589,0.299553047855978,0.26919034303349,1.1127926970943,0.265797472590815,0.650880790085667
"Plekha3",37.8787120081013,0.295836604442278,0.294511639394953,1.0044988546125,0.315138223039362,0.688995494472175
"Plekha5",43.363006863003,0.33951170382079,0.283628020258664,1.19703160326388,0.23129423694597,0.620192887475706
"Plekha6",179.304256303834,0.102154976818539,0.166234659805042,0.614522729124868,0.538869958163046,0.838011109138894
"Plekha7",54.2822518574927,-0.245536142985865,0.255829582416927,-0.959764467682683,0.337173769084872,0.709127239654553
"Plekha8",43.8152173463724,-0.284348353465061,0.277811546588851,-1.02352964430915,0.306057491076726,0.682959611416886
"Plekhb1",9.78852238597892,0.125343787588628,0.56266391594953,0.222768484055179,0.823715697737631,1
"Plekhb2",325.273846398152,0.124780023612218,0.137230430741233,0.909273715299406,0.363205661533553,0.73194156063531
"Plekhf2",32.6984267170444,-0.278780607907725,0.315919540604139,-0.882441799499352,0.377537940022744,0.742184340630078
"Plekhg1",11.7162669760106,-0.265704205200025,0.510676493522318,-0.520298483619969,0.602855552627696,1
"Plekhg2",24.3755821644741,-0.346812395343176,0.353702896693815,-0.980518956969121,0.326830016785918,0.699485930973524
"Plekhg3",34.1333841402552,-0.336846527281327,0.30690245122127,-1.09756870934363,0.272392862574055,0.656426403245195
"Plekhg5",11.3873342432594,-0.532698112937999,0.506641042443588,-1.05143102968669,0.293060670694473,1
"Plekhg6",27.7405439027414,-1.14125577681222,0.370009337663132,-3.0843972317565,0.00203965062879543,0.0317016772662914
"Plekhh1",63.3400004531425,-0.247790303673349,0.243040018441786,-1.01954528008193,0.307944168001813,0.684832871843213
"Plekhh2",6.85286174913705,0.336957255912586,0.660580412570558,0.510092714680054,0.609986508931878,1
"Plekhh3",31.0251557227399,-0.914829130904204,0.343041324513867,-2.66681902596031,0.00765728927177307,0.0787588333795472
"Plekhj1",18.6249223927601,-0.257822884271275,0.432717628398251,-0.595822465624137,0.551293833991155,1
"Plekhm1",59.616484647105,0.0868476287064626,0.247532285988211,0.350853741602818,0.725698076852728,0.917818549563571
"Plekhm2",19.9475747626094,-0.432831944172724,0.391679688679079,-1.10506609528931,0.26913095048156,1
"Plekhm3",6.93684067996476,-0.626909112421193,0.645562521747512,-0.97110518548099,0.331495901850558,1
"Plekhn1",8.36429684223839,-0.351302792445493,0.598795862931541,-0.586682063442473,0.557417256354196,1
"Plekho1",12.7938495796293,0.457247823878133,0.49546246298371,0.922870768301102,0.356074555754289,1
"Plekho2",13.7016435196774,0.69694929700506,0.477650971346701,1.45911834961847,0.144532536605616,1
"Plet1",280.45187326657,0.267264016396096,0.164884518183924,1.6209163803843,0.10503557333818,0.425726081015812
"Plet1os",47.2803229902203,-0.170014194190006,0.286914304247973,-0.592560885507705,0.553475062519519,0.846950448260137
"Plgrkt",27.8901950867489,0.0356009475190748,0.343399656701336,0.10367205331844,0.917429605341562,0.978475196504369
"Plin1",11.3569477963194,-2.01997001636846,1.23017207037277,-1.64202233575044,0.100585375286866,1
"Plin2",71.8562824277491,-0.377079248265871,0.251099354898559,-1.50171332944366,0.133171159943861,0.477655234839965
"Plin3",74.9968170738211,0.223621380623856,0.223928391796219,0.998628976120891,0.317974457979432,0.691600575142619
"Plin4",14.1064717009228,-1.41545320907056,0.487869665530395,-2.90129374518855,0.00371625334190405,1
"Plk1",26.0904046253388,-0.177212156568703,0.344886154274003,-0.513827981705269,0.607372262647896,0.875184308558802
"Plk2",14.338581537727,-0.721464022487312,0.477129594506599,-1.5120923765657,0.130510363957462,1
"Plk3",11.7041279408035,-1.13591871413959,0.527904921502819,-2.15174867266989,0.031417154390707,1
"Plk4",4.83626827848791,0.713724765232711,0.843872098846544,0.845773626368585,0.397679040891679,1
"Pllp",79.6974068372114,-0.0947271525642695,0.212877133495122,-0.444985100132608,0.656330521834467,0.892508268062198
"Pln",7.19169187642848,-0.199346981870927,0.648175117173545,-0.307551117883399,0.758423920583492,1
"Plod1",28.6905085587743,0.107284147608831,0.330917091336541,0.324202497899161,0.74578473107869,0.92906104057098
"Plod3",33.5114654934676,-0.0754433313866409,0.32251048195832,-0.233925207418191,0.815043043374629,0.947853388470387
"Plp2",13.3864697371279,-0.387451820252323,0.482657400245822,-0.802747083241631,0.422120933183236,1
"Plpbp",33.572804170318,-0.18891903008956,0.314689426968493,-0.600334850488877,0.548283097078103,0.844041810017641
"Plpp1",24.2596752870335,-0.314337233577609,0.402413862367687,-0.781129237765666,0.434726487245384,0.778643441599509
"Plpp2",156.54224450354,0.0766184053653355,0.168325899762496,0.455178944377795,0.648980507128435,0.889805108437091
"Plpp3",50.6083580383454,0.235053618535026,0.270845457932853,0.867851432063887,0.38547566984221,0.74803530833118
"Plpp5",37.3056867395207,0.0709102836235947,0.296309590667509,0.239311469682275,0.810864072249143,0.945617010258302
"Plpp6",31.1694342494888,-0.151333263928047,0.329952909844558,-0.458651096604484,0.646484737320537,0.889731786298193
"Plppr3",6.92560339514782,-0.770390630850985,0.661285799763876,-1.16498892177341,0.244023477146398,1
"Plrg1",20.3553533327872,-0.115687809611198,0.385778154375795,-0.299881702214024,0.764267391891422,1
"Pls1",189.97529104217,0.162204652690995,0.165472017783623,0.980254274188522,0.326960619727977,0.699485930973524
"Pls3",21.5520132764947,0.19825418239059,0.408811797182792,0.484952204796439,0.627710249514716,0.882914080291124
"Plscr1",59.8002092736982,-0.572543461516179,0.253936259993456,-2.25467391514285,0.0241538041267939,0.174936794458756
"Plscr3",23.5887650795189,0.497211313280783,0.369495274940044,1.34564999068381,0.17841542149263,0.554611464496649
"Plscr4",7.65680858153118,-0.697335440457038,0.664621189091335,-1.04922240202788,0.294075770478541,1
"Pltp",29.2225591728488,0.122940549866492,0.325738511785145,0.377420984681058,0.705860774507534,0.909992220360745
"Plvap",68.9097238183191,-0.372095820779516,0.235334129401414,-1.58113836580339,0.113846404140244,0.44574698970108
"Plxdc2",4.46419380462537,-0.623513430779643,0.815765559550298,-0.764329191739062,0.44467109346539,1
"Plxna1",53.0446927334618,-0.656285930421028,0.259018786890454,-2.53373872335596,0.0112852841818109,0.105416927162422
"Plxna2",32.3848017133923,-0.666363661026721,0.311358468817635,-2.14018158413097,0.0323400948541449,0.217476537743845
"Plxnb1",8.48850316742486,0.156538398644425,0.59320497335242,0.263885850045675,0.791867879324692,1
"Plxnb2",457.043895943899,-0.265357389085069,0.147673538500568,-1.79691901324656,0.0723484777129159,0.341867764871249
"Plxnd1",21.9155586035779,0.39418333765017,0.397585563349399,0.991442783609728,0.321469417882689,0.694669652706209
"Pm20d1",8.25705781986077,-0.530911062107006,0.598362409058396,-0.887273421708536,0.374931711376814,1
"Pmaip1",5.90712135686868,0.255202552445346,0.692624177708821,0.368457470383936,0.712532151620365,1
