"","DSSd00_1","DSSd00_2","DSSd00_3","DSSd07_1","DSSd07_2","DSSd07_3"
"Pgm1",7.13275914644026,7.08872074200919,6.82684655220808,6.8989349953163,6.77071311170861,6.82134929412181
"Pgm2",6.9215730861228,6.54258832204132,6.82684655220808,6.62175279899525,6.83230649684515,6.59438091054648
"Pgm2l1",5.51606760745069,5.24713846389446,5.36661182017289,5.42707934182423,5.23501097867061,4.99438761671055
"Pgm3",5.65415540968199,5.69373139410459,5.97858443435353,5.79010042663674,5.9405688891663,5.94915867597384
"Pgm5",6.55159265164713,6.30394017758635,6.74600310470165,6.98014203174309,6.90274519565782,6.5472334780234
"Pgp",7.42072148539671,7.52167061644069,7.3716001506033,7.06746964968226,6.94777989991488,6.9221031385449
"Pgpep1",6.21215854026461,6.54258832204132,6.45262096752649,6.25300049825194,6.23624482324482,6.53114179541307
"Pgrmc1",7.39529404872998,7.52167061644069,7.1723256658373,7.02449242499145,7.07470942398188,7.06066379175552
"Pgrmc2",6.1057983015379,6.0362568967632,6.12021730161767,6.19358567084347,6.25494007851505,6.07039938709478
"Pgs1",6.14941808350537,6.1086631243504,6.00334306533303,6.45018312474225,6.07591832471391,6.02332299815595
"Phactr2",5.43965665295375,5.6600721235788,5.63267083027602,5.79010042663674,5.58055961361179,6.11576459110348
"Phactr4",6.06061015227074,6.28365150280096,6.32587625420643,6.08795314381923,6.17846731272851,6.33992828736605
"Phaf1",5.35702539501932,5.38961042499752,5.4090886182916,5.38697824069837,5.32295651685583,5.48579044526555
"Phax",5.39919792108409,5.69373139410459,5.66580721472338,5.30149816979584,5.67426276279998,5.72555528620293
"Phb",5.65415540968199,5.43281381493403,5.48902014940209,5.34518273661199,5.44139536053947,5.27287588669051
"Phb2",7.70167739012128,7.81271071042561,7.69448057516297,7.8133232404547,7.5997490293682,7.42606563906219
"Phc1",5.39919792108409,5.75819198999057,5.11953748224321,5.10221832833794,5.32295651685583,5.72555528620293
"Phc2",6.25233896683194,6.52568099791217,6.45262096752649,6.66497638352165,6.50730535558056,6.24285092995137
"Phc3",5.68612724348046,5.51408864316969,5.9011402326439,5.73231844437003,5.70382285526248,5.55985688505297
"Pheta1",6.17067684819708,6.43776847217738,6.09770093126012,6.17315158315793,6.09710684433205,5.78557044951582
"Phf1",5.55227967600267,6.1086631243504,5.59850993595187,5.60710709608007,5.40346746918979,5.17219730304403
"Phf10",5.6212385981076,5.47424982961462,5.63267083027602,5.9232118885302,5.61268840364149,5.75595339760198
"Phf12",6.1057983015379,6.0362568967632,6.20647817112812,6.21369794548548,6.01010103033339,5.62913913174123
"Phf13",5.2667100457399,5.87726957844899,5.59850993595187,5.50282599200703,5.8919002981644,5.22395021431705
"Phf14",5.2180359172083,5.24713846389446,4.99648809404643,5.38697824069837,5.23501097867061,5.44669085998645
"Phf2",6.53574281475481,6.55928471401649,6.61495524907173,6.30979749989733,6.01010103033339,6.11576459110348
"Phf20",5.05311841832635,4.77141461590764,5.06041324152114,4.83607576833562,5.08427307904604,5.27287588669051
"Phf20l1",5.39919792108409,5.55247459838642,5.69799004366651,5.34518273661199,5.28002334354966,5.31934410980889
"Phf21a",5.68612724348046,5.38961042499752,5.36661182017289,5.38697824069837,5.47796008211991,5.55985688505297
"Phf23",5.77696616464704,5.90525747461409,6.05141688800507,5.87174171971978,5.8919002981644,5.72555528620293
"Phf3",5.80572197348926,6.19915048889177,6.07477321897475,6.25300049825194,6.21727379019723,6.35850398289922
"Phf5a",5.55227967600267,5.43281381493403,5.59850993595187,5.70229847115052,5.76073259868476,5.66220777354691
"Phf6",5.11178751824526,5.34443660428974,5.27563313457853,5.15646398126622,4.82307439014415,5.36364977745669
"Phf8",5.65415540968199,5.8192392177723,5.7894160805276,5.53872841965799,5.54744830473598,5.92340049941713
"Phgr1",8.15760828439229,8.29970049151986,8.19426442663931,7.88624269055417,8.32549488673396,7.59355467469808
"Phip",5.58730651533967,5.38961042499752,5.7597408699088,5.79010042663674,5.64390263520227,5.999096134908
"Phka1",5.05311841832635,5.13814452466943,4.99648809404643,4.91257430578816,4.73736140686607,5.27287588669051
"Phka2",5.11178751824526,5.29704666693914,5.11953748224321,5.15646398126622,5.23501097867061,4.92459606611059
"Phkb",5.86120199582674,5.75819198999057,5.95331460526017,6.04308376233343,5.78816590121199,6.04708415814488
"Phkg2",5.39919792108409,4.86214045437861,5.06041324152114,5.34518273661199,5.23501097867061,4.92459606611059
"Phlda1",6.17067684819708,5.75819198999057,5.66580721472338,5.67146119851187,5.78816590121199,5.59504883566704
"Phlda3",5.43965665295375,5.38961042499752,5.2265950951112,5.34518273661199,5.13754205674598,5.05815884030528
"Phldb1",6.51970287745024,6.9711586386063,6.70371140318139,6.49920252699375,6.4763197223588,6.35850398289922
"Phldb2",5.2667100457399,4.94152534855106,5.4090886182916,5.25568896940084,5.13754205674598,5.22395021431705
"Phldb3",4.92028171734965,5.01281145438538,5.06041324152114,5.20746536979689,5.02722548636394,4.99438761671055
